TransactionID,PortefeuilleID,InstrumentID,DateTransaction,TypeTransaction,Quantite,PrixUnitaire,MontantBrut,Frais,MontantNet,Devise,TauxChange_EUR,MontantNet_EUR,Statut,Courtier,Operateur
TRX002337,PF00097,INST002,2025-05-21,Achat,168.31,145.0818,24418.72,57.48,24361.24,EUR,1.0,24361.24,Exécuté,NYSE,OPE004
TRX002338,PF00062,INST003,2023-07-23,Arbitrage Entrant,60.53,301.0598,18223.15,47.62,18270.77,EUR,1.0,18270.77,Annulé,NYSE,OPE002
TRX002339,PF00005,INST006,2025-06-12,Vente,300.71,240.488,72317.15,74.35,72391.5,EUR,1.0,72391.5,Exécuté,Xetra,OPE003
TRX002340,PF00076,INST008,2025-11-09,Arbitrage Entrant,349.41,397.0801,138743.76,617.99,139361.75,USD,1.0837,151026.33,Exécuté,Euronext,OPE004
TRX002341,PF00017,INST005,2024-10-15,Coupon,373.2,413.2084,154209.37,507.22,154716.59,USD,1.0153,157083.75,Annulé,SIX,OPE004
TRX002342,PF00105,INST003,2024-06-09,Arbitrage Sortant,204.32,131.6166,26891.9,102.53,26994.43,EUR,1.0,26994.43,Exécuté,Xetra,OPE002
TRX002343,PF00004,INST003,2023-07-01,Arbitrage Entrant,192.8,372.5329,71824.34,158.36,71982.7,USD,0.9748,70168.74,En attente,SIX,OPE001
TRX002344,PF00056,INST015,2025-03-08,Coupon,258.95,33.7252,8733.14,41.15,8774.29,EUR,1.0,8774.29,Annulé,NYSE,OPE001
TRX002345,PF00102,INST007,2023-09-18,Vente,217.55,14.0982,3067.06,3.61,3070.67,EUR,1.0,3070.67,Annulé,Xetra,OPE001
TRX002346,PF00140,INST010,2025-11-14,Achat,6.46,116.0142,749.45,0.88,748.57,EUR,1.0,748.57,Exécuté,Euronext,OPE002
TRX002347,PF00008,INST003,2023-11-20,Dividende,68.49,308.0719,21099.84,49.71,21149.55,USD,1.0535,22281.05,Annulé,Xetra,OPE005
TRX002348,PF00120,INST012,2024-09-10,Frais,183.97,430.1594,79136.42,260.98,78875.44,USD,1.0938,86273.96,Exécuté,Euronext,OPE005
TRX002349,PF00137,INST007,2024-05-21,Achat,67.39,483.834,32605.57,78.1,32527.47,EUR,1.0,32527.47,Exécuté,Xetra,OPE003
TRX002350,PF00070,INST011,2024-05-06,Frais,475.96,31.4839,14985.08,32.12,14952.96,EUR,1.0,14952.96,Exécuté,Xetra,OPE002
TRX002351,PF00132,INST002,2025-01-29,Achat,279.16,319.0046,89053.32,132.08,88921.24,EUR,1.0,88921.24,Exécuté,Xetra,OPE005
TRX002352,PF00055,INST005,2024-04-16,Arbitrage Sortant,422.79,383.4236,162107.66,420.27,162527.93,EUR,1.0,162527.93,Exécuté,NYSE,OPE005
TRX002353,PF00095,INST003,2025-06-08,Achat,247.17,252.5704,62427.83,141.06,62286.77,EUR,1.0,62286.77,Annulé,Euronext,OPE002
TRX002354,PF00105,INST002,2025-08-05,Arbitrage Sortant,210.58,78.3745,16504.1,52.27,16556.37,EUR,1.0,16556.37,Annulé,Euronext,OPE003
TRX002355,PF00115,INST014,2026-04-12,Arbitrage Entrant,77.98,216.5837,16889.2,79.14,16968.34,EUR,1.0,16968.34,Exécuté,NYSE,OPE003
TRX002356,PF00017,INST006,2025-05-21,Frais,183.22,44.7931,8206.99,39.55,8167.44,EUR,1.0,8167.44,Exécuté,SIX,OPE002
TRX002357,PF00024,INST007,2025-07-04,Coupon,404.67,164.8564,66712.44,81.11,66793.55,EUR,1.0,66793.55,En attente,Euronext,OPE003
TRX002358,PF00034,INST003,2024-11-12,Dividende,151.81,112.5025,17079.0,57.44,17136.44,EUR,1.0,17136.44,Annulé,OTC,OPE003
TRX002359,PF00015,INST012,2024-06-27,Coupon,484.35,368.6422,178551.85,439.5,178991.35,EUR,1.0,178991.35,Exécuté,SIX,OPE005
TRX002360,PF00014,INST006,2024-02-23,Arbitrage Entrant,230.66,290.6081,67031.66,264.2,67295.86,EUR,1.0,67295.86,Annulé,Xetra,OPE004
TRX002361,PF00149,INST004,2025-10-16,Coupon,165.72,443.7356,73535.86,236.41,73772.27,USD,1.0762,79393.72,En attente,SIX,OPE003
TRX002362,PF00144,INST008,2025-12-21,Coupon,273.92,13.3886,3667.41,13.74,3681.15,EUR,1.0,3681.15,Exécuté,NYSE,OPE004
TRX002363,PF00122,INST013,2024-07-02,Arbitrage Entrant,45.26,140.026,6337.58,28.03,6365.61,EUR,1.0,6365.61,En attente,NYSE,OPE002
TRX002364,PF00007,INST010,2025-08-12,Dividende,216.81,128.5288,27866.33,49.01,27915.34,USD,1.038,28976.12,En attente,SIX,OPE002
TRX002365,PF00035,INST004,2024-02-23,Frais,499.15,208.3875,104016.62,211.81,103804.81,USD,1.0737,111455.22,Exécuté,Xetra,OPE002
TRX002366,PF00042,INST014,2023-10-02,Coupon,467.45,448.9271,209850.97,596.14,210447.11,USD,0.9517,200282.51,Annulé,SIX,OPE002
TRX002367,PF00041,INST004,2023-06-15,Arbitrage Entrant,267.92,175.6924,47071.51,73.56,47145.07,USD,0.9477,44679.38,Exécuté,Euronext,OPE005
TRX002368,PF00025,INST005,2024-01-18,Arbitrage Entrant,495.8,41.9767,20812.05,72.16,20884.21,USD,1.0522,21974.37,Exécuté,OTC,OPE003
TRX002369,PF00076,INST003,2026-04-11,Vente,480.8,252.3756,121342.19,155.61,121497.8,USD,1.0779,130962.48,Exécuté,SIX,OPE003
TRX002370,PF00083,INST014,2024-09-30,Achat,164.8,141.6772,23348.4,55.3,23293.1,EUR,1.0,23293.1,Exécuté,SIX,OPE003
TRX002371,PF00112,INST010,2026-01-17,Arbitrage Entrant,305.07,44.0256,13430.89,43.04,13473.93,USD,0.9249,12462.04,Exécuté,SIX,OPE003
TRX002372,PF00063,INST004,2025-06-28,Arbitrage Entrant,78.21,388.9938,30423.21,83.05,30506.26,USD,1.0827,33029.13,Annulé,SIX,OPE004
TRX002373,PF00120,INST004,2026-05-01,Vente,469.68,212.9421,100014.65,390.45,100405.1,EUR,1.0,100405.1,Annulé,SIX,OPE003
TRX002374,PF00123,INST001,2026-04-03,Arbitrage Sortant,222.03,111.5943,24777.28,60.61,24837.89,USD,0.9757,24234.33,Exécuté,Xetra,OPE005
TRX002375,PF00081,INST003,2024-07-17,Frais,252.21,159.0754,40120.41,141.25,39979.16,EUR,1.0,39979.16,Exécuté,SIX,OPE003
TRX002376,PF00014,INST003,2023-08-12,Coupon,135.85,340.9448,46317.35,207.23,46524.58,EUR,1.0,46524.58,Exécuté,OTC,OPE002
TRX002377,PF00110,INST008,2024-10-04,Coupon,69.72,288.8956,20141.8,20.34,20162.14,EUR,1.0,20162.14,Exécuté,Euronext,OPE001
TRX002378,PF00063,INST012,2025-03-23,Coupon,96.26,259.0948,24940.47,122.92,25063.39,EUR,1.0,25063.39,Exécuté,SIX,OPE001
TRX002379,PF00073,INST010,2026-03-11,Coupon,134.37,301.5562,40520.11,145.17,40665.28,USD,0.9209,37448.66,Exécuté,OTC,OPE005
TRX002380,PF00125,INST012,2023-08-25,Frais,419.48,356.9531,149734.69,654.11,149080.58,EUR,1.0,149080.58,Exécuté,OTC,OPE005
TRX002381,PF00110,INST001,2025-04-18,Frais,370.31,445.4846,164967.4,702.01,164265.39,EUR,1.0,164265.39,Exécuté,OTC,OPE002
TRX002382,PF00037,INST014,2023-12-13,Coupon,387.76,223.8941,86817.18,161.99,86979.17,USD,1.0491,91249.85,En attente,Xetra,OPE004
TRX002383,PF00026,INST003,2025-02-14,Achat,79.32,278.5458,22094.25,84.3,22009.95,EUR,1.0,22009.95,Exécuté,Xetra,OPE005
TRX002384,PF00074,INST009,2025-09-26,Dividende,114.76,17.979,2063.27,7.84,2071.11,USD,1.037,2147.74,Annulé,NYSE,OPE002
TRX002385,PF00050,INST014,2024-06-23,Frais,486.11,354.5675,172358.81,382.08,171976.73,EUR,1.0,171976.73,Exécuté,NYSE,OPE002
TRX002386,PF00088,INST007,2025-01-23,Arbitrage Entrant,231.09,256.9677,59382.67,176.18,59558.85,USD,1.0818,64430.76,Exécuté,NYSE,OPE004
TRX002387,PF00135,INST011,2025-01-02,Frais,324.82,38.3262,12449.12,45.18,12403.94,EUR,1.0,12403.94,Exécuté,SIX,OPE005
TRX002388,PF00013,INST007,2025-03-04,Arbitrage Entrant,39.44,368.3308,14526.97,55.08,14582.05,EUR,1.0,14582.05,En attente,Xetra,OPE004
TRX002389,PF00079,INST008,2023-10-28,Arbitrage Entrant,489.79,303.7346,148766.17,727.45,149493.62,EUR,1.0,149493.62,Annulé,Euronext,OPE003
TRX002390,PF00132,INST007,2023-05-31,Arbitrage Entrant,222.47,141.9764,31585.49,129.51,31715.0,EUR,1.0,31715.0,Exécuté,OTC,OPE002
TRX002391,PF00001,INST014,2024-01-03,Frais,429.18,227.9393,97826.99,176.61,97650.38,EUR,1.0,97650.38,Exécuté,OTC,OPE001
TRX002392,PF00147,INST015,2025-08-21,Vente,209.17,198.2536,41468.71,63.43,41532.14,EUR,1.0,41532.14,Annulé,Xetra,OPE003
TRX002393,PF00082,INST012,2024-03-01,Coupon,342.51,209.1125,71623.12,151.21,71774.33,EUR,1.0,71774.33,En attente,SIX,OPE003
TRX002394,PF00084,INST013,2023-12-31,Arbitrage Sortant,179.88,251.8309,45299.34,63.4,45362.74,USD,0.951,43139.97,Annulé,Xetra,OPE001
TRX002395,PF00002,INST001,2024-05-05,Coupon,262.36,175.4135,46021.49,190.88,46212.37,EUR,1.0,46212.37,En attente,NYSE,OPE003
TRX002396,PF00015,INST006,2024-06-27,Achat,207.95,182.9211,38038.44,87.5,37950.94,USD,0.935,35484.13,Exécuté,Xetra,OPE003
TRX002397,PF00018,INST013,2024-07-18,Frais,294.78,241.4316,71169.21,155.46,71013.75,USD,1.0603,75295.88,Exécuté,NYSE,OPE005
TRX002398,PF00105,INST015,2025-01-14,Frais,499.06,18.3244,9144.98,37.51,9107.47,EUR,1.0,9107.47,Annulé,Euronext,OPE001
TRX002399,PF00116,INST001,2023-08-13,Vente,204.7,32.3351,6618.99,23.09,6642.08,EUR,1.0,6642.08,Exécuté,NYSE,OPE005
TRX002400,PF00106,INST001,2025-12-29,Vente,23.57,349.9064,8247.29,32.37,8279.66,USD,0.9061,7502.2,En attente,Xetra,OPE001
TRX002401,PF00055,INST005,2024-05-15,Arbitrage Entrant,289.61,296.1021,85754.13,234.37,85988.5,EUR,1.0,85988.5,En attente,SIX,OPE005
TRX002402,PF00125,INST014,2025-05-08,Arbitrage Sortant,459.73,448.7087,206284.85,930.46,207215.31,USD,1.0681,221326.67,Exécuté,NYSE,OPE005
TRX002403,PF00069,INST002,2024-04-25,Vente,181.93,308.6025,56144.05,174.41,56318.46,EUR,1.0,56318.46,Exécuté,Euronext,OPE004
TRX002404,PF00053,INST006,2026-01-26,Arbitrage Sortant,385.27,378.3781,145777.73,432.75,146210.48,EUR,1.0,146210.48,En attente,Xetra,OPE004
TRX002405,PF00058,INST010,2024-03-18,Dividende,338.74,445.2529,150824.97,503.44,151328.41,EUR,1.0,151328.41,Exécuté,SIX,OPE001
TRX002406,PF00044,INST012,2025-05-12,Frais,126.24,82.098,10364.05,46.51,10317.54,EUR,1.0,10317.54,Exécuté,Euronext,OPE003
TRX002407,PF00136,INST010,2025-07-16,Arbitrage Sortant,70.82,265.0864,18773.42,64.62,18838.04,EUR,1.0,18838.04,Annulé,NYSE,OPE003
TRX002408,PF00040,INST001,2023-06-18,Vente,49.09,374.6099,18389.6,67.31,18456.91,EUR,1.0,18456.91,Exécuté,OTC,OPE004
TRX002409,PF00118,INST006,2025-11-25,Frais,183.28,474.8234,87025.63,315.49,86710.14,EUR,1.0,86710.14,En attente,SIX,OPE003
TRX002410,PF00134,INST012,2024-07-13,Vente,101.53,255.4215,25932.94,104.21,26037.15,USD,1.0678,27802.47,Exécuté,OTC,OPE004
TRX002411,PF00132,INST013,2023-08-30,Dividende,53.9,215.9395,11639.14,23.03,11662.17,USD,0.9337,10888.97,Annulé,Euronext,OPE003
TRX002412,PF00141,INST007,2025-10-15,Arbitrage Entrant,311.73,147.1759,45879.14,130.16,46009.3,EUR,1.0,46009.3,Exécuté,OTC,OPE002
TRX002413,PF00026,INST014,2025-04-05,Coupon,97.04,11.219,1088.69,2.84,1091.53,USD,1.0314,1125.8,Exécuté,Xetra,OPE001
TRX002414,PF00136,INST015,2023-12-04,Arbitrage Sortant,382.41,239.6821,91656.83,275.21,91932.04,EUR,1.0,91932.04,Exécuté,SIX,OPE003
TRX002415,PF00088,INST010,2023-09-03,Dividende,207.75,278.8921,57939.83,251.68,58191.51,EUR,1.0,58191.51,Exécuté,NYSE,OPE002
TRX002416,PF00118,INST012,2025-06-04,Vente,110.81,242.141,26831.64,75.16,26906.8,EUR,1.0,26906.8,Exécuté,NYSE,OPE002
TRX002417,PF00121,INST011,2025-12-29,Arbitrage Sortant,287.03,27.5967,7921.08,33.67,7954.75,EUR,1.0,7954.75,Exécuté,Xetra,OPE005
TRX002418,PF00115,INST001,2025-08-31,Arbitrage Entrant,444.4,147.4783,65539.36,187.71,65727.07,EUR,1.0,65727.07,En attente,Xetra,OPE003
TRX002419,PF00019,INST011,2025-06-04,Arbitrage Sortant,223.14,253.2358,56507.04,127.45,56634.49,EUR,1.0,56634.49,En attente,OTC,OPE005
TRX002420,PF00011,INST014,2024-06-24,Coupon,374.72,236.7568,88717.51,112.25,88829.76,EUR,1.0,88829.76,Exécuté,SIX,OPE005
TRX002421,PF00015,INST009,2024-09-09,Frais,151.95,259.8646,39486.43,135.6,39350.83,EUR,1.0,39350.83,Exécuté,SIX,OPE005
TRX002422,PF00054,INST009,2025-06-14,Dividende,275.7,227.214,62642.9,114.1,62757.0,EUR,1.0,62757.0,Exécuté,Euronext,OPE004
TRX002423,PF00103,INST002,2025-11-24,Vente,119.66,205.5826,24600.01,35.3,24635.31,EUR,1.0,24635.31,En attente,Euronext,OPE003
TRX002424,PF00023,INST009,2024-09-25,Arbitrage Sortant,273.86,85.7963,23496.17,76.79,23572.96,EUR,1.0,23572.96,Exécuté,OTC,OPE002
TRX002425,PF00007,INST011,2025-05-08,Arbitrage Sortant,244.74,458.5501,112225.55,286.41,112511.96,EUR,1.0,112511.96,Exécuté,Euronext,OPE004
TRX002426,PF00034,INST004,2024-05-19,Coupon,389.89,298.8451,116516.72,183.62,116700.34,USD,0.9448,110258.48,En attente,SIX,OPE003
TRX002427,PF00117,INST015,2025-03-03,Achat,122.06,164.9296,20131.31,54.01,20077.3,EUR,1.0,20077.3,Annulé,OTC,OPE005
TRX002428,PF00106,INST014,2023-11-01,Frais,391.69,433.8653,169940.7,847.35,169093.35,USD,0.9677,163631.63,Annulé,Euronext,OPE004
TRX002429,PF00114,INST004,2025-06-05,Arbitrage Entrant,51.68,93.6962,4842.22,20.44,4862.66,USD,0.92,4473.65,Exécuté,Xetra,OPE001
TRX002430,PF00082,INST008,2023-11-30,Arbitrage Entrant,452.63,185.1634,83810.51,299.61,84110.12,EUR,1.0,84110.12,En attente,OTC,OPE002
TRX002431,PF00133,INST005,2025-11-23,Arbitrage Entrant,411.26,139.0697,57193.8,128.38,57322.18,USD,0.9209,52788.0,Exécuté,Xetra,OPE001
TRX002432,PF00079,INST015,2024-05-25,Coupon,475.54,329.1863,156541.25,595.83,157137.08,USD,1.0872,170839.43,Exécuté,Euronext,OPE002
TRX002433,PF00103,INST009,2024-05-01,Coupon,57.8,317.6148,18358.14,47.26,18405.4,EUR,1.0,18405.4,Exécuté,OTC,OPE004
TRX002434,PF00116,INST010,2023-09-28,Coupon,269.33,438.1181,117998.35,185.08,118183.43,EUR,1.0,118183.43,Exécuté,Xetra,OPE004
TRX002435,PF00132,INST005,2025-09-18,Dividende,206.59,241.7841,49950.18,211.83,50162.01,EUR,1.0,50162.01,Exécuté,SIX,OPE004
TRX002436,PF00077,INST014,2024-04-21,Achat,34.13,116.7853,3985.88,6.13,3979.75,EUR,1.0,3979.75,Annulé,NYSE,OPE004
TRX002437,PF00130,INST011,2024-05-26,Vente,434.43,183.9829,79927.69,382.02,80309.71,EUR,1.0,80309.71,Annulé,NYSE,OPE005
TRX002438,PF00038,INST011,2024-07-27,Coupon,117.53,259.4315,30490.98,147.79,30638.77,USD,1.0421,31928.66,Exécuté,OTC,OPE001
TRX002439,PF00085,INST009,2024-04-07,Dividende,460.96,334.3255,154110.68,550.2,154660.88,USD,0.9453,146200.93,Exécuté,Euronext,OPE004
TRX002440,PF00096,INST002,2024-09-18,Frais,174.13,372.0444,64784.09,204.08,64580.01,EUR,1.0,64580.01,Annulé,Euronext,OPE004
TRX002441,PF00054,INST005,2024-12-01,Dividende,397.56,424.8139,168889.01,647.87,169536.88,EUR,1.0,169536.88,Exécuté,Euronext,OPE003
TRX002442,PF00147,INST006,2023-12-24,Frais,142.43,50.3422,7170.24,25.16,7145.08,EUR,1.0,7145.08,En attente,Euronext,OPE004
TRX002443,PF00017,INST008,2025-03-23,Achat,169.0,474.6692,80219.09,368.22,79850.87,EUR,1.0,79850.87,En attente,Euronext,OPE004
TRX002444,PF00145,INST009,2024-09-04,Achat,323.12,471.968,152502.3,696.17,151806.13,EUR,1.0,151806.13,Exécuté,Xetra,OPE003
TRX002445,PF00123,INST007,2025-12-27,Arbitrage Entrant,444.79,355.5644,158151.49,319.56,158471.05,USD,1.0388,164619.73,Annulé,Xetra,OPE001
TRX002446,PF00033,INST010,2024-06-29,Arbitrage Sortant,359.76,71.4337,25698.99,67.34,25766.33,USD,1.0942,28193.52,Exécuté,NYSE,OPE004
TRX002447,PF00090,INST015,2025-02-18,Arbitrage Entrant,15.76,365.7444,5764.13,19.26,5783.39,USD,0.9233,5339.8,Exécuté,SIX,OPE004
TRX002448,PF00116,INST008,2024-03-15,Achat,300.29,195.0014,58556.97,155.88,58401.09,EUR,1.0,58401.09,Exécuté,Euronext,OPE002
TRX002449,PF00081,INST012,2023-11-19,Coupon,457.72,146.1636,66902.0,284.01,67186.01,EUR,1.0,67186.01,Exécuté,NYSE,OPE002
TRX002450,PF00057,INST005,2024-05-24,Frais,294.6,29.4127,8664.98,39.85,8625.13,USD,1.045,9013.26,Annulé,OTC,OPE002
TRX002451,PF00108,INST008,2023-11-08,Dividende,308.98,17.9112,5534.2,16.03,5550.23,EUR,1.0,5550.23,En attente,Euronext,OPE003
TRX002452,PF00039,INST011,2025-01-08,Dividende,138.76,207.7666,28829.69,60.47,28890.16,EUR,1.0,28890.16,En attente,NYSE,OPE002
TRX002453,PF00063,INST013,2023-07-16,Arbitrage Sortant,175.88,234.3814,41223.0,181.62,41404.62,EUR,1.0,41404.62,Annulé,Xetra,OPE002
TRX002454,PF00097,INST014,2024-08-16,Achat,55.91,198.0277,11071.73,32.76,11038.97,USD,0.9759,10772.93,Exécuté,OTC,OPE005
TRX002455,PF00092,INST012,2025-01-21,Arbitrage Entrant,191.31,310.0469,59315.07,138.76,59453.83,USD,1.0279,61112.59,Annulé,SIX,OPE004
TRX002456,PF00068,INST013,2023-10-24,Achat,150.02,32.0408,4806.76,8.97,4797.79,EUR,1.0,4797.79,Exécuté,NYSE,OPE003
TRX002457,PF00088,INST002,2023-08-10,Arbitrage Entrant,361.28,112.0603,40485.15,192.19,40677.34,EUR,1.0,40677.34,Exécuté,Xetra,OPE005
TRX002458,PF00103,INST008,2025-12-10,Vente,91.1,456.1964,41559.49,79.58,41639.07,EUR,1.0,41639.07,Exécuté,SIX,OPE002
TRX002459,PF00060,INST002,2025-06-20,Dividende,462.65,145.2367,67193.76,263.73,67457.49,EUR,1.0,67457.49,Exécuté,SIX,OPE003
TRX002460,PF00149,INST014,2023-09-15,Vente,75.26,55.4695,4174.63,8.53,4183.16,EUR,1.0,4183.16,En attente,OTC,OPE004
TRX002461,PF00082,INST004,2024-02-06,Achat,67.87,347.2198,23565.81,50.86,23514.95,EUR,1.0,23514.95,Exécuté,NYSE,OPE004
TRX002462,PF00127,INST011,2023-07-11,Coupon,213.04,261.7781,55769.21,67.32,55836.53,EUR,1.0,55836.53,En attente,Euronext,OPE001
TRX002463,PF00026,INST012,2025-11-30,Arbitrage Entrant,268.42,482.8643,129610.44,174.08,129784.52,USD,1.0165,131925.96,Exécuté,Euronext,OPE001
TRX002464,PF00065,INST004,2024-09-14,Coupon,241.21,212.1509,51172.92,180.4,51353.32,EUR,1.0,51353.32,Annulé,OTC,OPE001
TRX002465,PF00141,INST008,2024-10-20,Achat,23.62,338.9801,8006.71,28.21,7978.5,EUR,1.0,7978.5,Annulé,Xetra,OPE002
TRX002466,PF00085,INST013,2024-12-06,Coupon,419.64,209.2076,87791.88,280.2,88072.08,EUR,1.0,88072.08,Exécuté,SIX,OPE005
TRX002467,PF00051,INST004,2023-08-04,Arbitrage Sortant,361.02,192.421,69467.83,142.63,69610.46,USD,0.9024,62816.48,Exécuté,Euronext,OPE002
TRX002468,PF00050,INST001,2026-03-04,Vente,479.51,221.5512,106236.02,248.69,106484.71,EUR,1.0,106484.71,Exécuté,Xetra,OPE002
TRX002469,PF00044,INST005,2026-03-28,Arbitrage Entrant,48.69,151.7453,7388.48,11.92,7400.4,EUR,1.0,7400.4,Annulé,SIX,OPE001
TRX002470,PF00027,INST006,2025-04-17,Achat,128.79,371.8823,47894.72,156.4,47738.32,EUR,1.0,47738.32,Exécuté,SIX,OPE004
TRX002471,PF00064,INST004,2025-03-08,Arbitrage Sortant,370.35,78.9183,29227.39,45.09,29272.48,USD,0.9556,27972.78,Exécuté,Xetra,OPE002
TRX002472,PF00034,INST003,2025-06-11,Arbitrage Entrant,88.87,192.4947,17107.0,26.68,17133.68,EUR,1.0,17133.68,Exécuté,OTC,OPE001
TRX002473,PF00020,INST002,2023-08-27,Arbitrage Sortant,104.66,271.7507,28441.43,52.23,28493.66,EUR,1.0,28493.66,Exécuté,NYSE,OPE002
TRX002474,PF00094,INST003,2023-05-21,Frais,190.04,486.7002,92492.51,387.21,92105.3,USD,0.9487,87380.3,En attente,Xetra,OPE003
TRX002475,PF00106,INST011,2023-09-04,Dividende,167.3,116.1234,19427.44,33.86,19461.3,EUR,1.0,19461.3,Exécuté,Xetra,OPE005
TRX002476,PF00114,INST007,2025-03-30,Arbitrage Sortant,3.48,139.2174,484.48,1.48,485.96,EUR,1.0,485.96,Exécuté,Xetra,OPE002
TRX002477,PF00014,INST012,2023-10-10,Arbitrage Sortant,292.09,184.7385,53960.27,148.34,54108.61,EUR,1.0,54108.61,Annulé,NYSE,OPE003
TRX002478,PF00147,INST009,2026-04-02,Arbitrage Entrant,312.92,96.9,30321.95,87.56,30409.51,USD,0.9712,29533.72,Exécuté,Xetra,OPE002
TRX002479,PF00099,INST007,2025-03-11,Dividende,407.22,285.7331,116356.23,147.23,116503.46,EUR,1.0,116503.46,Annulé,NYSE,OPE003
TRX002480,PF00064,INST014,2024-02-20,Arbitrage Entrant,255.94,313.5984,80262.37,214.0,80476.37,EUR,1.0,80476.37,Exécuté,Xetra,OPE004
TRX002481,PF00095,INST004,2023-11-06,Vente,202.76,294.9864,59811.44,148.54,59959.98,EUR,1.0,59959.98,Annulé,Xetra,OPE004
TRX002482,PF00112,INST012,2023-06-29,Dividende,333.79,175.6513,58630.65,190.24,58820.89,EUR,1.0,58820.89,Exécuté,OTC,OPE005
TRX002483,PF00087,INST012,2025-01-18,Vente,77.89,109.2485,8509.37,39.51,8548.88,EUR,1.0,8548.88,Annulé,OTC,OPE002
TRX002484,PF00077,INST002,2023-10-06,Dividende,237.94,86.7606,20643.82,58.44,20702.26,EUR,1.0,20702.26,Exécuté,OTC,OPE002
TRX002485,PF00083,INST005,2023-10-28,Vente,470.15,150.4434,70730.96,225.92,70956.88,EUR,1.0,70956.88,Exécuté,OTC,OPE001
TRX002486,PF00106,INST013,2023-08-10,Achat,197.25,273.816,54010.21,117.97,53892.24,EUR,1.0,53892.24,En attente,NYSE,OPE005
TRX002487,PF00140,INST013,2024-05-23,Arbitrage Entrant,39.5,57.1289,2256.59,10.02,2266.61,EUR,1.0,2266.61,Exécuté,SIX,OPE005
TRX002488,PF00051,INST012,2026-01-11,Coupon,45.1,129.9731,5861.79,17.52,5879.31,USD,0.9948,5848.74,Annulé,Euronext,OPE004
TRX002489,PF00043,INST013,2025-10-20,Arbitrage Sortant,386.86,472.0626,182622.14,382.68,183004.82,EUR,1.0,183004.82,Annulé,OTC,OPE001
TRX002490,PF00143,INST015,2023-12-22,Vente,193.91,144.7983,28077.84,51.44,28129.28,USD,1.0958,30824.07,Exécuté,SIX,OPE002
TRX002491,PF00077,INST013,2025-06-06,Arbitrage Sortant,221.57,100.1323,22186.31,79.2,22265.51,USD,1.0497,23372.11,Exécuté,SIX,OPE003
TRX002492,PF00089,INST013,2024-06-02,Coupon,103.35,409.8129,42354.16,143.64,42497.8,EUR,1.0,42497.8,Exécuté,OTC,OPE005
TRX002493,PF00077,INST001,2023-06-03,Vente,198.31,290.6021,57629.3,174.19,57803.49,EUR,1.0,57803.49,Exécuté,NYSE,OPE004
TRX002494,PF00099,INST012,2025-09-01,Dividende,284.01,53.3313,15146.62,39.99,15186.61,EUR,1.0,15186.61,Annulé,OTC,OPE002
TRX002495,PF00056,INST006,2026-02-15,Vente,300.44,26.1021,7842.11,37.83,7879.94,EUR,1.0,7879.94,Exécuté,Xetra,OPE005
TRX002496,PF00008,INST002,2025-03-04,Coupon,388.26,130.9803,50854.41,173.24,51027.65,EUR,1.0,51027.65,Exécuté,NYSE,OPE002
TRX002497,PF00060,INST005,2024-11-19,Dividende,108.51,459.6445,49876.02,133.52,50009.54,EUR,1.0,50009.54,Exécuté,Xetra,OPE005
TRX002498,PF00026,INST005,2023-06-16,Achat,412.94,277.2927,114505.25,431.16,114074.09,EUR,1.0,114074.09,Exécuté,Euronext,OPE004
TRX002499,PF00127,INST010,2023-08-22,Vente,19.81,497.048,9846.52,45.64,9892.16,EUR,1.0,9892.16,Exécuté,SIX,OPE001
TRX002500,PF00073,INST010,2024-06-09,Arbitrage Entrant,355.48,334.8292,119025.08,158.56,119183.64,EUR,1.0,119183.64,Exécuté,Xetra,OPE002
TRX002501,PF00010,INST003,2025-11-13,Frais,281.35,442.0331,124366.01,548.81,123817.2,EUR,1.0,123817.2,Annulé,OTC,OPE001
TRX002502,PF00019,INST015,2024-06-21,Frais,301.51,130.7594,39425.27,62.19,39363.08,USD,0.9516,37457.91,Exécuté,Xetra,OPE005
TRX002503,PF00067,INST015,2026-02-08,Vente,498.21,112.6696,56133.12,100.47,56233.59,EUR,1.0,56233.59,Exécuté,SIX,OPE005
TRX002504,PF00025,INST008,2023-06-13,Arbitrage Sortant,469.67,299.9224,140864.55,256.6,141121.15,EUR,1.0,141121.15,Exécuté,Euronext,OPE003
TRX002505,PF00124,INST002,2026-03-24,Arbitrage Sortant,351.24,52.3411,18384.29,54.82,18439.11,USD,1.0754,19829.42,Exécuté,OTC,OPE003
TRX002506,PF00005,INST003,2024-08-14,Dividende,453.2,337.8134,153097.03,155.74,153252.77,EUR,1.0,153252.77,Exécuté,Euronext,OPE001
TRX002507,PF00034,INST014,2025-07-16,Frais,230.23,319.6804,73600.02,166.96,73433.06,EUR,1.0,73433.06,Exécuté,OTC,OPE002
TRX002508,PF00112,INST008,2023-09-14,Arbitrage Sortant,255.53,250.5212,64015.68,139.44,64155.12,EUR,1.0,64155.12,Exécuté,OTC,OPE001
TRX002509,PF00062,INST009,2025-08-31,Arbitrage Sortant,482.03,28.3795,13679.77,48.54,13728.31,EUR,1.0,13728.31,En attente,Euronext,OPE004
TRX002510,PF00032,INST013,2023-11-25,Frais,499.38,92.9664,46425.56,165.54,46260.02,EUR,1.0,46260.02,Exécuté,Xetra,OPE001
