SnapshotDate,PortefeuilleID,InstrumentID,Quantite,PrixRevientUnitaire,PrixMarcheUnitaire,ValeurAchat_EUR,ValeurMarche_EUR,PnL_EUR,PnL_pct,PoidsPortefeuille_pct,Devise
2024-01-31,PF00077,INST011,546.75,308.4052,289.6857,168620.54,158385.66,-10234.88,-6.07,42.05,EUR
2024-01-31,PF00077,INST013,400.19,51.0462,59.9959,20428.18,24009.76,3581.58,17.53,6.37,EUR
2024-01-31,PF00087,INST009,971.94,262.9556,346.5009,255577.07,336778.08,81201.01,31.77,48.48,EUR
2024-01-31,PF00087,INST015,984.17,74.6107,59.6985,73429.61,58753.47,-14676.14,-19.99,8.46,EUR
2024-01-31,PF00087,INST010,829.51,309.2161,269.8221,256497.85,223820.13,-32677.72,-12.74,32.22,EUR
2024-01-31,PF00087,INST006,41.25,147.2711,122.5604,6074.93,5055.62,-1019.31,-16.78,0.73,EUR
2024-01-31,PF00087,INST014,483.58,163.868,145.2923,79243.29,70260.45,-8982.84,-11.34,10.11,EUR
2024-01-31,PF00105,INST013,290.38,195.1428,179.1089,56665.57,52009.64,-4655.93,-8.22,5.51,EUR
2024-01-31,PF00105,INST006,857.92,158.2298,197.4424,135748.51,169389.78,33641.27,24.78,17.93,EUR
2024-01-31,PF00105,INST007,944.13,151.9167,202.6818,143429.11,191357.97,47928.86,33.42,20.26,EUR
2024-01-31,PF00105,INST005,410.68,125.505,128.7826,51542.39,52888.44,1346.05,2.61,5.6,EUR
2024-01-31,PF00105,INST014,663.55,302.0674,302.4547,200436.82,200693.82,257.0,0.13,21.24,EUR
2024-01-31,PF00105,INST001,756.28,345.1646,368.1152,261041.08,278398.16,17357.08,6.65,29.47,EUR
2024-02-29,PF00014,INST015,959.54,100.0438,79.2703,95996.03,76063.02,-19933.01,-20.76,12.47,EUR
2024-02-29,PF00014,INST008,606.8,348.3342,293.348,211369.19,178003.57,-33365.62,-15.79,29.18,EUR
2024-02-29,PF00014,INST013,101.81,92.9061,94.9796,9458.77,9669.87,211.1,2.23,1.59,EUR
2024-02-29,PF00014,INST010,69.53,254.763,274.7217,17713.67,19101.4,1387.73,7.83,3.13,EUR
2024-02-29,PF00014,INST003,859.51,299.674,380.6145,257572.8,327141.97,69569.17,27.01,53.63,EUR
2024-02-29,PF00016,INST015,774.06,139.3459,163.5879,107862.09,126626.85,18764.76,17.4,54.08,EUR
2024-02-29,PF00016,INST001,321.8,140.866,112.8124,45330.68,36303.03,-9027.65,-19.92,15.51,EUR
2024-02-29,PF00016,INST002,226.58,283.0674,314.2215,64137.41,71196.31,7058.9,11.01,30.41,EUR
2024-02-29,PF00057,INST012,235.84,345.087,326.9376,81385.32,77104.96,-4280.36,-5.26,10.35,EUR
2024-02-29,PF00057,INST007,968.65,134.621,134.5609,130400.63,130342.42,-58.21,-0.04,17.5,EUR
2024-02-29,PF00057,INST004,152.17,180.198,242.9197,27420.73,36965.09,9544.36,34.81,4.96,EUR
2024-02-29,PF00057,INST005,571.44,283.8711,258.2483,162215.3,147573.41,-14641.89,-9.03,19.82,EUR
2024-02-29,PF00057,INST009,750.01,304.6246,399.4027,228471.5,299556.02,71084.52,31.11,40.23,EUR
2024-02-29,PF00057,INST002,247.17,170.2597,214.9103,42083.09,53119.38,11036.29,26.22,7.13,EUR
2024-02-29,PF00148,INST015,504.64,182.961,246.4154,92329.44,124351.07,32021.63,34.68,96.19,EUR
2024-02-29,PF00148,INST009,13.28,372.8725,371.2594,4951.75,4930.32,-21.43,-0.43,3.81,EUR
2024-02-29,PF00113,INST014,44.58,389.1084,522.3413,17346.45,23285.98,5939.53,34.24,9.65,EUR
2024-02-29,PF00113,INST002,706.0,250.4404,308.8298,176810.92,218033.84,41222.92,23.31,90.35,EUR
2024-02-29,PF00005,INST013,100.65,264.329,321.2067,26604.71,32329.45,5724.74,21.52,19.54,EUR
2024-02-29,PF00005,INST007,578.19,239.6872,230.2792,138584.74,133145.13,-5439.61,-3.93,80.46,EUR
2024-02-29,PF00066,INST007,27.16,76.8978,61.2583,2088.54,1663.78,-424.76,-20.34,0.87,EUR
2024-02-29,PF00066,INST013,484.79,177.0801,139.3619,85846.66,67561.26,-18285.4,-21.3,35.38,EUR
2024-02-29,PF00066,INST002,234.93,212.361,263.1117,49889.97,61812.83,11922.86,23.9,32.37,EUR
2024-02-29,PF00066,INST005,210.77,276.1523,238.8503,58204.62,50342.48,-7862.14,-13.51,26.37,EUR
2024-02-29,PF00066,INST006,74.95,108.1209,127.5189,8103.66,9557.54,1453.88,17.94,5.01,EUR
2024-02-29,PF00146,INST015,88.74,159.0404,153.1743,14113.25,13592.69,-520.56,-3.69,3.39,EUR
2024-02-29,PF00146,INST002,716.84,73.3671,58.8749,52592.47,42203.88,-10388.59,-19.75,10.54,EUR
2024-02-29,PF00146,INST009,655.93,268.7765,243.5348,176298.57,159741.78,-16556.79,-9.39,39.88,EUR
2024-02-29,PF00146,INST010,806.91,241.2105,213.3345,194635.16,172141.74,-22493.42,-11.56,42.98,EUR
2024-02-29,PF00146,INST011,54.66,185.2078,234.7902,10123.46,12833.63,2710.17,26.77,3.2,EUR
2024-02-29,PF00069,INST014,593.49,260.7268,358.9672,154738.75,213043.44,58304.69,37.68,40.1,EUR
2024-02-29,PF00069,INST013,365.09,211.3743,222.836,77170.64,81355.2,4184.56,5.42,15.31,EUR
2024-02-29,PF00069,INST009,969.65,178.6243,244.2667,173203.05,236853.21,63650.16,36.75,44.58,EUR
2024-02-29,PF00033,INST011,594.39,157.8077,132.5008,93799.32,78757.15,-15042.17,-16.04,12.11,EUR
2024-02-29,PF00033,INST002,483.97,388.9521,377.0421,188241.15,182477.07,-5764.08,-3.06,28.07,EUR
2024-02-29,PF00033,INST001,990.53,310.4922,271.828,307551.84,269253.79,-38298.05,-12.45,41.41,EUR
2024-02-29,PF00033,INST009,391.41,254.5405,305.7531,99629.7,119674.82,20045.12,20.12,18.41,EUR
2024-02-29,PF00030,INST004,517.41,359.974,329.5172,186254.15,170495.49,-15758.66,-8.46,42.49,EUR
2024-02-29,PF00030,INST001,326.15,104.5248,140.722,34090.76,45896.48,11805.72,34.63,11.44,EUR
2024-02-29,PF00030,INST010,824.59,163.3061,224.2251,134660.58,184893.78,50233.2,37.3,46.08,EUR
2024-02-29,PF00034,INST012,347.71,353.3504,281.3409,122863.47,97825.04,-25038.43,-20.38,14.46,EUR
2024-02-29,PF00034,INST005,100.22,132.2684,132.9067,13255.94,13319.91,63.97,0.48,1.97,EUR
2024-02-29,PF00034,INST013,210.62,172.8927,165.1028,36414.66,34773.95,-1640.71,-4.51,5.14,EUR
2024-02-29,PF00034,INST003,776.45,349.8673,315.8869,271654.47,245270.38,-26384.09,-9.71,36.24,EUR
2024-02-29,PF00034,INST015,737.18,374.705,333.0427,276225.03,245512.42,-30712.61,-11.12,36.28,EUR
2024-02-29,PF00034,INST009,354.31,84.8389,113.0419,30059.27,40051.88,9992.61,33.24,5.92,EUR
2024-02-29,PF00011,INST002,674.39,294.8376,315.5413,198835.53,212797.9,13962.37,7.02,29.36,EUR
2024-02-29,PF00011,INST015,942.51,293.7802,386.1646,276890.78,363964.0,87073.22,31.45,50.22,EUR
2024-02-29,PF00011,INST014,426.23,300.9429,347.0775,128270.89,147934.84,19663.95,15.33,20.41,EUR
2024-02-29,PF00109,INST003,742.64,103.1423,131.9028,76597.6,97956.3,21358.7,27.88,27.58,EUR
2024-02-29,PF00109,INST012,85.83,230.7957,177.5919,19809.19,15242.71,-4566.48,-23.05,4.29,EUR
2024-02-29,PF00109,INST002,576.67,125.6144,153.8843,72438.06,88740.46,16302.4,22.51,24.99,EUR
2024-02-29,PF00109,INST004,512.3,254.6628,226.2979,130463.75,115932.41,-14531.34,-11.14,32.64,EUR
2024-02-29,PF00109,INST006,226.75,66.3481,77.9045,15044.43,17664.85,2620.42,17.42,4.97,EUR
2024-02-29,PF00109,INST015,72.59,230.6954,270.3655,16746.18,19625.83,2879.65,17.2,5.53,EUR
2024-02-29,PF00102,INST011,611.29,379.5224,484.8947,231998.25,296411.28,64413.03,27.76,89.18,EUR
2024-02-29,PF00102,INST015,823.71,57.3515,43.6802,47241.0,35979.82,-11261.18,-23.84,10.82,EUR
2024-02-29,PF00006,INST003,639.48,240.9603,222.3771,154089.29,142205.71,-11883.58,-7.71,13.82,EUR
2024-02-29,PF00006,INST009,211.89,161.2293,225.4006,34162.88,47760.13,13597.25,39.8,4.64,EUR
2024-02-29,PF00006,INST010,809.52,367.3394,376.184,297368.59,304528.47,7159.88,2.41,29.6,EUR
2024-02-29,PF00006,INST007,984.43,136.8508,186.4863,134720.03,183582.71,48862.68,36.27,17.85,EUR
2024-02-29,PF00006,INST011,510.43,246.3702,242.8033,125754.74,123934.09,-1820.65,-1.45,12.05,EUR
2024-02-29,PF00006,INST014,547.32,396.8528,414.2122,217205.47,226706.62,9501.15,4.37,22.04,EUR
2024-02-29,PF00096,INST007,499.99,68.0167,63.3683,34007.67,31683.52,-2324.15,-6.83,3.31,EUR
2024-02-29,PF00096,INST009,424.54,145.682,197.1439,61847.84,83695.47,21847.63,35.32,8.76,EUR
2024-02-29,PF00096,INST001,659.52,377.2566,412.8202,248808.27,272263.18,23454.91,9.43,28.48,EUR
2024-02-29,PF00096,INST008,985.17,302.5757,280.3863,298088.5,276228.17,-21860.33,-7.33,28.9,EUR
2024-02-29,PF00096,INST015,280.61,291.6968,398.2423,81853.04,111750.77,29897.73,36.53,11.69,EUR
2024-02-29,PF00096,INST014,587.93,290.2369,306.6843,170638.98,180308.9,9669.92,5.67,18.86,EUR
2024-02-29,PF00129,INST010,489.73,180.4248,250.6829,88359.44,122766.94,34407.5,38.94,17.49,EUR
2024-02-29,PF00129,INST001,798.11,374.9977,507.088,299289.41,404712.0,105422.59,35.22,57.67,EUR
2024-02-29,PF00129,INST013,644.06,244.0482,270.6724,157181.68,174329.27,17147.59,10.91,24.84,EUR
2024-02-29,PF00007,INST005,393.0,251.8003,315.7715,98957.52,124098.2,25140.68,25.41,33.93,EUR
2024-02-29,PF00007,INST008,816.75,338.6937,295.899,276628.08,241675.51,-34952.57,-12.64,66.07,EUR
2024-02-29,PF00084,INST013,766.98,181.3159,215.7914,139065.67,165507.69,26442.02,19.01,20.26,EUR
2024-02-29,PF00084,INST002,723.22,87.3382,68.5729,63164.73,49593.29,-13571.44,-21.49,6.07,EUR
2024-02-29,PF00084,INST006,254.0,144.9122,188.7769,36807.7,47949.33,11141.63,30.27,5.87,EUR
2024-02-29,PF00084,INST010,888.67,387.1159,371.955,344018.29,330545.25,-13473.04,-3.92,40.47,EUR
2024-02-29,PF00084,INST007,427.17,248.3403,328.9149,106083.53,140502.58,34419.05,32.45,17.2,EUR
2024-02-29,PF00084,INST015,196.4,314.4322,421.217,61754.48,82727.02,20972.54,33.96,10.13,EUR
2024-02-29,PF00108,INST004,685.55,70.3721,83.4053,48243.59,57178.5,8934.91,18.52,19.95,EUR
2024-02-29,PF00108,INST005,80.96,215.8823,299.493,17477.83,24246.95,6769.12,38.73,8.46,EUR
2024-02-29,PF00108,INST006,884.23,182.2307,232.049,161133.85,205184.69,44050.84,27.34,71.59,EUR
2024-02-29,PF00002,INST005,379.43,283.5994,384.9365,107606.12,146056.46,38450.34,35.73,49.37,EUR
2024-02-29,PF00002,INST011,68.06,292.7763,371.9894,19926.35,25317.6,5391.25,27.06,8.56,EUR
2024-02-29,PF00002,INST007,715.11,214.708,167.8885,153539.84,120058.75,-33481.09,-21.81,40.58,EUR
2024-02-29,PF00002,INST013,52.82,90.726,83.1906,4792.15,4394.13,-398.02,-8.31,1.49,EUR
2024-02-29,PF00139,INST003,662.12,339.1902,329.2205,224584.62,217983.48,-6601.14,-2.94,57.19,EUR
2024-02-29,PF00139,INST015,840.48,256.2562,194.1083,215378.21,163144.14,-52234.07,-24.25,42.81,EUR
2024-02-29,PF00093,INST009,185.98,316.16,397.7499,58799.44,73973.53,15174.09,25.81,24.14,EUR
2024-02-29,PF00093,INST006,979.36,58.0112,68.8364,56813.85,67415.62,10601.77,18.66,22.0,EUR
2024-02-29,PF00093,INST014,295.82,202.2178,257.0653,59820.07,76045.06,16224.99,27.12,24.81,EUR
2024-02-29,PF00093,INST003,278.62,229.9546,319.5773,64069.95,89040.63,24970.68,38.97,29.05,EUR
2024-02-29,PF00072,INST011,537.8,223.5103,214.5772,120203.84,115399.62,-4804.22,-4.0,12.35,EUR
2024-02-29,PF00072,INST012,750.49,204.4162,222.8382,153412.31,167237.84,13825.53,9.01,17.89,EUR
2024-02-29,PF00072,INST014,138.68,277.9839,352.2967,38550.81,48856.51,10305.7,26.73,5.23,EUR
2024-02-29,PF00072,INST015,602.42,287.7399,334.63,173340.27,201587.8,28247.53,16.3,21.57,EUR
2024-02-29,PF00072,INST007,912.21,253.3309,268.4495,231090.98,244882.32,13791.34,5.97,26.2,EUR
2024-02-29,PF00072,INST002,941.47,131.9122,166.3583,124191.38,156621.35,32429.97,26.11,16.76,EUR
2024-02-29,PF00086,INST007,702.87,317.1807,333.7853,222936.8,234607.67,11670.87,5.24,69.22,EUR
2024-02-29,PF00086,INST006,282.22,203.1556,277.8326,57334.57,78409.92,21075.35,36.76,23.13,EUR
2024-02-29,PF00086,INST010,222.89,154.1053,116.2288,34348.53,25906.24,-8442.29,-24.58,7.64,EUR
2024-02-29,PF00075,INST001,119.1,391.0921,502.2185,46579.07,59814.22,13235.15,28.41,12.1,EUR
2024-02-29,PF00075,INST006,214.53,335.4082,457.4391,71955.12,98134.41,26179.29,36.38,19.85,EUR
2024-02-29,PF00075,INST014,298.07,360.7723,323.8927,107535.4,96542.7,-10992.7,-10.22,19.53,EUR
2024-02-29,PF00075,INST013,98.34,318.3653,388.8365,31308.04,38238.18,6930.14,22.14,7.74,EUR
2024-02-29,PF00075,INST015,975.37,220.3885,206.652,214960.33,201562.16,-13398.17,-6.23,40.78,EUR
2024-02-29,PF00013,INST012,362.62,310.7469,237.15,112683.04,85995.33,-26687.71,-23.68,23.04,EUR
2024-02-29,PF00013,INST004,153.81,363.0229,467.2255,55836.55,71863.95,16027.4,28.7,19.26,EUR
2024-02-29,PF00013,INST002,58.1,166.0906,180.7845,9649.86,10503.58,853.72,8.85,2.81,EUR
2024-02-29,PF00013,INST009,326.66,354.5587,353.7516,115820.14,115556.5,-263.64,-0.23,30.96,EUR
2024-02-29,PF00013,INST015,903.82,122.811,98.7933,110999.04,89291.36,-21707.68,-19.56,23.93,EUR
2024-02-29,PF00081,INST012,917.61,214.3905,232.4684,196726.87,213315.33,16588.46,8.43,38.92,EUR
2024-02-29,PF00081,INST013,552.54,196.5797,270.9078,108618.15,149687.4,41069.25,37.81,27.31,EUR
2024-02-29,PF00081,INST009,378.06,151.6331,115.5491,57326.41,43684.49,-13641.92,-23.8,7.97,EUR
2024-02-29,PF00081,INST015,700.03,81.6027,83.4537,57124.34,58420.09,1295.75,2.27,10.66,EUR
2024-02-29,PF00081,INST011,876.08,110.5435,94.7424,96844.95,83001.92,-13843.03,-14.29,15.14,EUR
2024-02-29,PF00064,INST012,88.78,228.2668,184.831,20265.53,16409.3,-3856.23,-19.03,6.21,EUR
2024-02-29,PF00064,INST005,569.57,333.6823,345.6562,190055.43,196875.4,6819.97,3.59,74.49,EUR
2024-02-29,PF00064,INST001,263.57,242.4038,193.5534,63890.37,51014.87,-12875.5,-20.15,19.3,EUR
2024-02-29,PF00132,INST012,954.9,326.9604,433.2239,312214.49,413685.5,101471.01,32.5,38.22,EUR
2024-02-29,PF00132,INST014,776.85,312.5253,354.2347,242785.28,275187.23,32401.95,13.35,25.42,EUR
2024-02-29,PF00132,INST003,530.46,309.0287,344.3293,163927.36,182652.92,18725.56,11.42,16.87,EUR
2024-02-29,PF00132,INST008,148.8,195.2335,174.207,29050.74,25922.0,-3128.74,-10.77,2.39,EUR
2024-02-29,PF00132,INST002,217.83,258.665,266.6591,56345.0,58086.35,1741.35,3.09,5.37,EUR
2024-02-29,PF00132,INST006,377.42,306.8197,336.2122,115799.89,126893.21,11093.32,9.58,11.72,EUR
2024-02-29,PF00065,INST007,477.79,130.8116,137.7858,62500.47,65832.68,3332.21,5.33,8.62,EUR
2024-02-29,PF00065,INST011,339.55,88.8653,114.8231,30174.21,38988.18,8813.97,29.21,5.1,EUR
2024-02-29,PF00065,INST009,979.07,206.5035,215.0518,202181.38,210550.77,8369.39,4.14,27.57,EUR
2024-02-29,PF00065,INST004,940.69,310.4255,352.9698,292014.16,332035.16,40021.0,13.71,43.48,EUR
2024-02-29,PF00065,INST006,210.07,356.5584,418.1895,74902.22,87849.07,12946.85,17.29,11.5,EUR
2024-02-29,PF00065,INST005,604.07,59.0507,47.1324,35670.76,28471.27,-7199.49,-20.18,3.73,EUR
2024-02-29,PF00143,INST004,517.64,289.2945,353.1172,149750.4,182787.59,33037.19,22.06,69.18,EUR
2024-02-29,PF00143,INST007,338.24,144.6238,183.4536,48917.55,62051.35,13133.8,26.85,23.48,EUR
2024-02-29,PF00143,INST008,168.08,126.799,115.3068,21312.38,19380.77,-1931.61,-9.06,7.34,EUR
2024-02-29,PF00119,INST008,681.22,137.6698,165.9591,93783.42,113054.66,19271.24,20.55,14.33,EUR
2024-02-29,PF00119,INST015,918.14,239.1797,319.8619,219600.45,293678.0,74077.55,33.73,37.22,EUR
2024-02-29,PF00119,INST011,92.96,188.1799,164.9448,17493.2,15333.27,-2159.93,-12.35,1.94,EUR
2024-02-29,PF00119,INST012,251.11,247.218,327.1372,62078.91,82147.42,20068.51,32.33,10.41,EUR
2024-02-29,PF00119,INST001,968.69,189.4692,157.816,183536.92,152874.78,-30662.14,-16.71,19.37,EUR
2024-02-29,PF00119,INST005,510.68,208.1153,258.5573,106280.32,132040.04,25759.72,24.24,16.73,EUR
2024-02-29,PF00117,INST012,844.46,148.9597,118.2881,125790.51,99889.57,-25900.94,-20.59,31.43,EUR
2024-02-29,PF00117,INST009,13.74,382.7671,457.5256,5259.22,6286.4,1027.18,19.53,1.98,EUR
2024-02-29,PF00117,INST005,581.05,256.7252,279.2858,149170.18,162279.01,13108.83,8.79,51.06,EUR
2024-02-29,PF00117,INST001,340.46,192.5913,145.0149,65569.63,49371.77,-16197.86,-24.7,15.53,EUR
2024-02-29,PF00133,INST007,576.58,337.9328,377.8207,194845.29,217843.86,22998.57,11.8,26.01,EUR
2024-02-29,PF00133,INST012,195.42,373.2415,443.2443,72938.85,86618.8,13679.95,18.76,10.34,EUR
2024-02-29,PF00133,INST015,202.74,273.3961,210.7419,55428.33,42725.81,-12702.52,-22.92,5.1,EUR
2024-02-29,PF00133,INST011,780.31,348.1527,372.886,271667.03,290966.67,19299.64,7.1,34.74,EUR
2024-02-29,PF00133,INST013,523.86,64.5379,84.0677,33808.82,44039.71,10230.89,30.26,5.26,EUR
2024-02-29,PF00133,INST008,492.03,288.0267,315.9075,141717.78,155435.97,13718.19,9.68,18.56,EUR
2024-02-29,PF00147,INST011,516.44,132.084,182.8099,68213.46,94410.34,26196.88,38.4,13.56,EUR
2024-02-29,PF00147,INST003,250.88,74.6161,56.601,18719.69,14200.06,-4519.63,-24.14,2.04,EUR
2024-02-29,PF00147,INST001,906.08,116.2334,153.6092,105316.76,139182.22,33865.46,32.16,20.0,EUR
2024-02-29,PF00147,INST008,287.67,227.4851,198.845,65440.64,57201.74,-8238.9,-12.59,8.22,EUR
2024-02-29,PF00147,INST015,613.45,326.5835,276.7573,200342.65,169776.77,-30565.88,-15.26,24.39,EUR
2024-02-29,PF00147,INST010,967.18,182.4719,228.8182,176483.17,221308.39,44825.22,25.4,31.79,EUR
2024-02-29,PF00104,INST005,694.19,117.6447,143.5696,81667.77,99664.58,17996.81,22.04,18.12,EUR
2024-02-29,PF00104,INST014,186.26,377.4795,507.6785,70309.33,94560.2,24250.87,34.49,17.2,EUR
2024-02-29,PF00104,INST015,335.65,177.9134,208.4505,59716.63,69966.41,10249.78,17.16,12.72,EUR
2024-02-29,PF00104,INST006,471.4,232.8317,253.415,109756.86,119459.83,9702.97,8.84,21.72,EUR
2024-02-29,PF00104,INST007,663.97,225.2978,250.364,149590.98,166234.19,16643.21,11.13,30.23,EUR
2024-02-29,PF00019,INST013,895.62,252.3427,232.2424,226003.17,208000.94,-18002.23,-7.97,94.17,EUR
2024-02-29,PF00019,INST014,293.97,52.5828,43.7986,15457.77,12875.47,-2582.3,-16.71,5.83,EUR
2024-02-29,PF00036,INST012,866.93,82.9266,78.1595,71891.56,67758.82,-4132.74,-5.75,14.97,EUR
2024-02-29,PF00036,INST003,183.82,297.7427,260.5665,54731.06,47897.33,-6833.73,-12.49,10.58,EUR
2024-02-29,PF00036,INST004,508.27,229.8115,290.2092,116806.29,147504.63,30698.34,26.28,32.58,EUR
2024-02-29,PF00036,INST005,253.46,302.1729,396.7256,76588.74,100554.07,23965.33,31.29,22.21,EUR
2024-02-29,PF00036,INST013,186.34,145.3911,123.8722,27092.18,23082.35,-4009.83,-14.8,5.1,EUR
2024-02-29,PF00036,INST008,556.65,153.6934,118.4511,85553.43,65935.8,-19617.63,-22.93,14.56,EUR
2024-02-29,PF00020,INST007,230.66,290.4873,281.4259,67003.8,64913.7,-2090.1,-3.12,14.5,EUR
2024-02-29,PF00020,INST010,631.07,160.193,217.99,101093.0,137566.95,36473.95,36.08,30.73,EUR
2024-02-29,PF00020,INST013,184.05,102.8573,109.5538,18930.89,20163.38,1232.49,6.51,4.5,EUR
2024-02-29,PF00020,INST015,95.01,349.2983,442.8761,33186.83,42077.66,8890.83,26.79,9.4,EUR
2024-02-29,PF00020,INST006,682.8,271.7004,212.1973,185517.03,144888.32,-40628.71,-21.9,32.37,EUR
2024-02-29,PF00020,INST008,390.38,112.0609,97.4403,43746.33,38038.74,-5707.59,-13.05,8.5,EUR
2024-02-29,PF00008,INST008,177.07,372.5362,446.4264,65964.98,79048.72,13083.74,19.83,20.34,EUR
2024-02-29,PF00008,INST011,244.44,345.8369,452.1038,84536.37,110512.25,25975.88,30.73,28.43,EUR
2024-02-29,PF00008,INST001,469.32,356.6797,271.418,167396.92,127381.9,-40015.02,-23.9,32.77,EUR
2024-02-29,PF00008,INST004,394.46,158.0768,181.8598,62354.97,71736.42,9381.45,15.05,18.46,EUR
2024-02-29,PF00062,INST005,955.36,176.724,174.6108,168835.04,166816.17,-2018.87,-1.2,19.51,EUR
2024-02-29,PF00062,INST003,444.43,255.3562,220.6075,113487.96,98044.59,-15443.37,-13.61,11.47,EUR
2024-02-29,PF00062,INST010,998.55,316.1104,244.8781,315652.04,244523.03,-71129.01,-22.53,28.6,EUR
2024-02-29,PF00062,INST004,710.52,235.5815,277.4555,167385.37,197137.68,29752.31,17.77,23.06,EUR
2024-02-29,PF00062,INST009,803.24,154.9301,184.8186,124446.05,148453.69,24007.64,19.29,17.36,EUR
2024-02-29,PF00043,INST002,10.14,179.8481,211.6278,1823.66,2145.91,322.25,17.67,0.65,EUR
2024-02-29,PF00043,INST004,491.03,147.7901,166.4406,72569.37,81727.33,9157.96,12.62,24.57,EUR
2024-02-29,PF00043,INST001,413.48,50.6362,62.7679,20937.06,25953.27,5016.21,23.96,7.8,EUR
2024-02-29,PF00043,INST011,388.28,391.9418,389.3971,152183.16,151195.11,-988.05,-0.65,45.45,EUR
2024-02-29,PF00043,INST007,118.0,361.0563,390.3095,42604.64,46056.52,3451.88,8.1,13.84,EUR
2024-02-29,PF00043,INST015,189.84,150.6165,134.9263,28593.04,25614.41,-2978.63,-10.42,7.7,EUR
2024-02-29,PF00031,INST012,378.98,77.2695,64.3381,29283.6,24382.85,-4900.75,-16.74,6.58,EUR
2024-02-29,PF00031,INST015,187.1,357.3219,304.7058,66854.93,57010.46,-9844.47,-14.73,15.38,EUR
2024-02-29,PF00031,INST010,971.91,334.0131,297.6844,324630.67,289322.45,-35308.22,-10.88,78.04,EUR
2024-02-29,PF00003,INST011,927.19,343.0745,456.672,318095.25,423421.71,105326.46,33.11,44.83,EUR
2024-02-29,PF00003,INST015,290.29,115.3174,103.9869,33475.49,30186.36,-3289.13,-9.83,3.2,EUR
2024-02-29,PF00003,INST003,45.86,98.1255,119.085,4500.04,5461.24,961.2,21.36,0.58,EUR
2024-02-29,PF00003,INST012,783.74,332.8774,268.0102,260889.33,210050.31,-50839.02,-19.49,22.24,EUR
2024-02-29,PF00003,INST009,849.66,68.3424,85.0272,58067.8,72244.21,14176.41,24.41,7.65,EUR
2024-02-29,PF00003,INST006,603.72,346.4948,336.3251,209185.84,203046.19,-6139.65,-2.94,21.5,EUR
2024-02-29,PF00097,INST002,614.58,225.8421,213.0062,138798.04,130909.35,-7888.69,-5.68,25.64,EUR
2024-02-29,PF00097,INST001,665.72,112.6844,147.7067,75016.26,98331.3,23315.04,31.08,19.26,EUR
2024-02-29,PF00097,INST006,927.42,239.0727,303.3761,221720.8,281357.06,59636.26,26.9,55.1,EUR
2024-02-29,PF00126,INST011,714.58,266.6604,252.8029,190550.19,180647.9,-9902.29,-5.2,22.61,EUR
2024-02-29,PF00126,INST006,709.3,268.6935,301.2485,190584.3,213675.56,23091.26,12.12,26.74,EUR
2024-02-29,PF00126,INST002,944.46,325.8591,428.419,307760.89,404624.61,96863.72,31.47,50.64,EUR
2024-02-29,PF00089,INST007,598.64,279.4132,364.2253,167267.92,218039.83,50771.91,30.35,22.99,EUR
2024-02-29,PF00089,INST004,753.77,87.8088,81.6299,66187.64,61530.17,-4657.47,-7.04,6.49,EUR
2024-02-29,PF00089,INST001,922.28,306.0659,391.4616,282278.46,361037.2,78758.74,27.9,38.07,EUR
2024-02-29,PF00089,INST011,693.95,399.8217,320.2294,277456.27,222223.19,-55233.08,-19.91,23.43,EUR
2024-02-29,PF00089,INST002,299.45,380.246,285.4888,113864.66,85489.62,-28375.04,-24.92,9.01,EUR
2024-02-29,PF00114,INST011,145.8,59.5823,54.8478,8687.1,7996.81,-690.29,-7.95,2.39,EUR
2024-02-29,PF00114,INST014,354.46,383.3083,448.8437,135867.46,159097.14,23229.68,17.1,47.55,EUR
2024-02-29,PF00114,INST009,39.39,58.9712,65.1986,2322.88,2568.17,245.29,10.56,0.77,EUR
2024-02-29,PF00114,INST013,635.56,296.9379,259.4652,188721.85,164905.7,-23816.15,-12.62,49.29,EUR
2024-02-29,PF00060,INST003,567.48,121.6015,127.2131,69006.42,72190.89,3184.47,4.61,21.89,EUR
2024-02-29,PF00060,INST011,379.52,273.3308,329.8887,103734.51,125199.36,21464.85,20.69,37.96,EUR
2024-02-29,PF00060,INST012,60.86,399.562,381.587,24317.34,23223.38,-1093.96,-4.5,7.04,EUR
2024-02-29,PF00060,INST014,357.26,290.6818,305.741,103848.98,109229.03,5380.05,5.18,33.12,EUR
2024-02-29,PF00112,INST015,431.38,381.1432,303.6299,164417.55,130979.87,-33437.68,-20.34,33.03,EUR
2024-02-29,PF00112,INST013,980.62,212.3709,270.7674,208255.15,265519.93,57264.78,27.5,66.97,EUR
2024-02-29,PF00110,INST005,236.0,171.8545,193.2916,40557.66,45616.82,5059.16,12.47,8.65,EUR
2024-02-29,PF00110,INST013,139.29,329.2388,300.0176,45859.67,41789.45,-4070.22,-8.88,7.93,EUR
2024-02-29,PF00110,INST015,749.74,158.3236,183.5892,118701.54,137644.17,18942.63,15.96,26.1,EUR
2024-02-29,PF00110,INST012,460.06,65.2281,77.2281,30008.84,35529.56,5520.72,18.4,6.74,EUR
2024-02-29,PF00110,INST001,26.18,244.6515,321.3029,6404.98,8411.71,2006.73,31.33,1.6,EUR
2024-02-29,PF00110,INST002,514.48,387.4383,502.0878,199329.26,258314.13,58984.87,29.59,48.99,EUR
2024-02-29,PF00049,INST010,942.51,338.8887,410.9257,319405.99,387301.58,67895.59,21.26,77.57,EUR
