TransactionID,PortefeuilleID,InstrumentID,DateTransaction,TypeTransaction,Quantite,PrixUnitaire,MontantBrut,Frais,MontantNet,Devise,TauxChange_EUR,MontantNet_EUR,Statut,Courtier,Operateur
TRX002362,PF00144,INST008,2025-12-21,Coupon,273.92,13.3886,3667.41,13.74,3681.15,EUR,1.0,3681.15,Exécuté,NYSE,OPE004
TRX002365,PF00035,INST004,2024-02-23,Frais,499.15,208.3875,104016.62,211.81,103804.81,USD,1.0737,111455.22,Exécuté,Xetra,OPE002
TRX002367,PF00041,INST004,2023-06-15,Arbitrage Entrant,267.92,175.6924,47071.51,73.56,47145.07,USD,0.9477,44679.38,Exécuté,Euronext,OPE005
TRX002368,PF00025,INST005,2024-01-18,Arbitrage Entrant,495.8,41.9767,20812.05,72.16,20884.21,USD,1.0522,21974.37,Exécuté,OTC,OPE003
TRX002369,PF00076,INST003,2026-04-11,Vente,480.8,252.3756,121342.19,155.61,121497.8,USD,1.0779,130962.48,Exécuté,SIX,OPE003
TRX002370,PF00083,INST014,2024-09-30,Achat,164.8,141.6772,23348.4,55.3,23293.1,EUR,1.0,23293.1,Exécuté,SIX,OPE003
TRX002371,PF00112,INST010,2026-01-17,Arbitrage Entrant,305.07,44.0256,13430.89,43.04,13473.93,USD,0.9249,12462.04,Exécuté,SIX,OPE003
TRX002374,PF00123,INST001,2026-04-03,Arbitrage Sortant,222.03,111.5943,24777.28,60.61,24837.89,USD,0.9757,24234.33,Exécuté,Xetra,OPE005
TRX002375,PF00081,INST003,2024-07-17,Frais,252.21,159.0754,40120.41,141.25,39979.16,EUR,1.0,39979.16,Exécuté,SIX,OPE003
TRX002376,PF00014,INST003,2023-08-12,Coupon,135.85,340.9448,46317.35,207.23,46524.58,EUR,1.0,46524.58,Exécuté,OTC,OPE002
TRX002377,PF00110,INST008,2024-10-04,Coupon,69.72,288.8956,20141.8,20.34,20162.14,EUR,1.0,20162.14,Exécuté,Euronext,OPE001
TRX002378,PF00063,INST012,2025-03-23,Coupon,96.26,259.0948,24940.47,122.92,25063.39,EUR,1.0,25063.39,Exécuté,SIX,OPE001
TRX002379,PF00073,INST010,2026-03-11,Coupon,134.37,301.5562,40520.11,145.17,40665.28,USD,0.9209,37448.66,Exécuté,OTC,OPE005
TRX002380,PF00125,INST012,2023-08-25,Frais,419.48,356.9531,149734.69,654.11,149080.58,EUR,1.0,149080.58,Exécuté,OTC,OPE005
TRX002381,PF00110,INST001,2025-04-18,Frais,370.31,445.4846,164967.4,702.01,164265.39,EUR,1.0,164265.39,Exécuté,OTC,OPE002
TRX002383,PF00026,INST003,2025-02-14,Achat,79.32,278.5458,22094.25,84.3,22009.95,EUR,1.0,22009.95,Exécuté,Xetra,OPE005
TRX002385,PF00050,INST014,2024-06-23,Frais,486.11,354.5675,172358.81,382.08,171976.73,EUR,1.0,171976.73,Exécuté,NYSE,OPE002
TRX002386,PF00088,INST007,2025-01-23,Arbitrage Entrant,231.09,256.9677,59382.67,176.18,59558.85,USD,1.0818,64430.76,Exécuté,NYSE,OPE004
TRX002387,PF00135,INST011,2025-01-02,Frais,324.82,38.3262,12449.12,45.18,12403.94,EUR,1.0,12403.94,Exécuté,SIX,OPE005
TRX002390,PF00132,INST007,2023-05-31,Arbitrage Entrant,222.47,141.9764,31585.49,129.51,31715.0,EUR,1.0,31715.0,Exécuté,OTC,OPE002
TRX002391,PF00001,INST014,2024-01-03,Frais,429.18,227.9393,97826.99,176.61,97650.38,EUR,1.0,97650.38,Exécuté,OTC,OPE001
TRX002396,PF00015,INST006,2024-06-27,Achat,207.95,182.9211,38038.44,87.5,37950.94,USD,0.935,35484.13,Exécuté,Xetra,OPE003
TRX002397,PF00018,INST013,2024-07-18,Frais,294.78,241.4316,71169.21,155.46,71013.75,USD,1.0603,75295.88,Exécuté,NYSE,OPE005
TRX002399,PF00116,INST001,2023-08-13,Vente,204.7,32.3351,6618.99,23.09,6642.08,EUR,1.0,6642.08,Exécuté,NYSE,OPE005
TRX002402,PF00125,INST014,2025-05-08,Arbitrage Sortant,459.73,448.7087,206284.85,930.46,207215.31,USD,1.0681,221326.67,Exécuté,NYSE,OPE005
TRX002403,PF00069,INST002,2024-04-25,Vente,181.93,308.6025,56144.05,174.41,56318.46,EUR,1.0,56318.46,Exécuté,Euronext,OPE004
TRX002405,PF00058,INST010,2024-03-18,Dividende,338.74,445.2529,150824.97,503.44,151328.41,EUR,1.0,151328.41,Exécuté,SIX,OPE001
TRX002406,PF00044,INST012,2025-05-12,Frais,126.24,82.098,10364.05,46.51,10317.54,EUR,1.0,10317.54,Exécuté,Euronext,OPE003
TRX002408,PF00040,INST001,2023-06-18,Vente,49.09,374.6099,18389.6,67.31,18456.91,EUR,1.0,18456.91,Exécuté,OTC,OPE004
TRX002410,PF00134,INST012,2024-07-13,Vente,101.53,255.4215,25932.94,104.21,26037.15,USD,1.0678,27802.47,Exécuté,OTC,OPE004
TRX002412,PF00141,INST007,2025-10-15,Arbitrage Entrant,311.73,147.1759,45879.14,130.16,46009.3,EUR,1.0,46009.3,Exécuté,OTC,OPE002
TRX002413,PF00026,INST014,2025-04-05,Coupon,97.04,11.219,1088.69,2.84,1091.53,USD,1.0314,1125.8,Exécuté,Xetra,OPE001
TRX002414,PF00136,INST015,2023-12-04,Arbitrage Sortant,382.41,239.6821,91656.83,275.21,91932.04,EUR,1.0,91932.04,Exécuté,SIX,OPE003
TRX002415,PF00088,INST010,2023-09-03,Dividende,207.75,278.8921,57939.83,251.68,58191.51,EUR,1.0,58191.51,Exécuté,NYSE,OPE002
TRX002416,PF00118,INST012,2025-06-04,Vente,110.81,242.141,26831.64,75.16,26906.8,EUR,1.0,26906.8,Exécuté,NYSE,OPE002
TRX002417,PF00121,INST011,2025-12-29,Arbitrage Sortant,287.03,27.5967,7921.08,33.67,7954.75,EUR,1.0,7954.75,Exécuté,Xetra,OPE005
TRX002420,PF00011,INST014,2024-06-24,Coupon,374.72,236.7568,88717.51,112.25,88829.76,EUR,1.0,88829.76,Exécuté,SIX,OPE005
TRX002421,PF00015,INST009,2024-09-09,Frais,151.95,259.8646,39486.43,135.6,39350.83,EUR,1.0,39350.83,Exécuté,SIX,OPE005
TRX002422,PF00054,INST009,2025-06-14,Dividende,275.7,227.214,62642.9,114.1,62757.0,EUR,1.0,62757.0,Exécuté,Euronext,OPE004
TRX002424,PF00023,INST009,2024-09-25,Arbitrage Sortant,273.86,85.7963,23496.17,76.79,23572.96,EUR,1.0,23572.96,Exécuté,OTC,OPE002
TRX002425,PF00007,INST011,2025-05-08,Arbitrage Sortant,244.74,458.5501,112225.55,286.41,112511.96,EUR,1.0,112511.96,Exécuté,Euronext,OPE004
TRX002429,PF00114,INST004,2025-06-05,Arbitrage Entrant,51.68,93.6962,4842.22,20.44,4862.66,USD,0.92,4473.65,Exécuté,Xetra,OPE001
TRX002431,PF00133,INST005,2025-11-23,Arbitrage Entrant,411.26,139.0697,57193.8,128.38,57322.18,USD,0.9209,52788.0,Exécuté,Xetra,OPE001
TRX002432,PF00079,INST015,2024-05-25,Coupon,475.54,329.1863,156541.25,595.83,157137.08,USD,1.0872,170839.43,Exécuté,Euronext,OPE002
TRX002433,PF00103,INST009,2024-05-01,Coupon,57.8,317.6148,18358.14,47.26,18405.4,EUR,1.0,18405.4,Exécuté,OTC,OPE004
TRX002434,PF00116,INST010,2023-09-28,Coupon,269.33,438.1181,117998.35,185.08,118183.43,EUR,1.0,118183.43,Exécuté,Xetra,OPE004
TRX002435,PF00132,INST005,2025-09-18,Dividende,206.59,241.7841,49950.18,211.83,50162.01,EUR,1.0,50162.01,Exécuté,SIX,OPE004
TRX002438,PF00038,INST011,2024-07-27,Coupon,117.53,259.4315,30490.98,147.79,30638.77,USD,1.0421,31928.66,Exécuté,OTC,OPE001
TRX002439,PF00085,INST009,2024-04-07,Dividende,460.96,334.3255,154110.68,550.2,154660.88,USD,0.9453,146200.93,Exécuté,Euronext,OPE004
TRX002441,PF00054,INST005,2024-12-01,Dividende,397.56,424.8139,168889.01,647.87,169536.88,EUR,1.0,169536.88,Exécuté,Euronext,OPE003
TRX002444,PF00145,INST009,2024-09-04,Achat,323.12,471.968,152502.3,696.17,151806.13,EUR,1.0,151806.13,Exécuté,Xetra,OPE003
TRX002446,PF00033,INST010,2024-06-29,Arbitrage Sortant,359.76,71.4337,25698.99,67.34,25766.33,USD,1.0942,28193.52,Exécuté,NYSE,OPE004
TRX002447,PF00090,INST015,2025-02-18,Arbitrage Entrant,15.76,365.7444,5764.13,19.26,5783.39,USD,0.9233,5339.8,Exécuté,SIX,OPE004
TRX002448,PF00116,INST008,2024-03-15,Achat,300.29,195.0014,58556.97,155.88,58401.09,EUR,1.0,58401.09,Exécuté,Euronext,OPE002
TRX002449,PF00081,INST012,2023-11-19,Coupon,457.72,146.1636,66902.0,284.01,67186.01,EUR,1.0,67186.01,Exécuté,NYSE,OPE002
TRX002454,PF00097,INST014,2024-08-16,Achat,55.91,198.0277,11071.73,32.76,11038.97,USD,0.9759,10772.93,Exécuté,OTC,OPE005
TRX002456,PF00068,INST013,2023-10-24,Achat,150.02,32.0408,4806.76,8.97,4797.79,EUR,1.0,4797.79,Exécuté,NYSE,OPE003
TRX002457,PF00088,INST002,2023-08-10,Arbitrage Entrant,361.28,112.0603,40485.15,192.19,40677.34,EUR,1.0,40677.34,Exécuté,Xetra,OPE005
TRX002458,PF00103,INST008,2025-12-10,Vente,91.1,456.1964,41559.49,79.58,41639.07,EUR,1.0,41639.07,Exécuté,SIX,OPE002
TRX002459,PF00060,INST002,2025-06-20,Dividende,462.65,145.2367,67193.76,263.73,67457.49,EUR,1.0,67457.49,Exécuté,SIX,OPE003
TRX002461,PF00082,INST004,2024-02-06,Achat,67.87,347.2198,23565.81,50.86,23514.95,EUR,1.0,23514.95,Exécuté,NYSE,OPE004
TRX002463,PF00026,INST012,2025-11-30,Arbitrage Entrant,268.42,482.8643,129610.44,174.08,129784.52,USD,1.0165,131925.96,Exécuté,Euronext,OPE001
TRX002466,PF00085,INST013,2024-12-06,Coupon,419.64,209.2076,87791.88,280.2,88072.08,EUR,1.0,88072.08,Exécuté,SIX,OPE005
TRX002467,PF00051,INST004,2023-08-04,Arbitrage Sortant,361.02,192.421,69467.83,142.63,69610.46,USD,0.9024,62816.48,Exécuté,Euronext,OPE002
TRX002468,PF00050,INST001,2026-03-04,Vente,479.51,221.5512,106236.02,248.69,106484.71,EUR,1.0,106484.71,Exécuté,Xetra,OPE002
TRX002470,PF00027,INST006,2025-04-17,Achat,128.79,371.8823,47894.72,156.4,47738.32,EUR,1.0,47738.32,Exécuté,SIX,OPE004
TRX002471,PF00064,INST004,2025-03-08,Arbitrage Sortant,370.35,78.9183,29227.39,45.09,29272.48,USD,0.9556,27972.78,Exécuté,Xetra,OPE002
TRX002472,PF00034,INST003,2025-06-11,Arbitrage Entrant,88.87,192.4947,17107.0,26.68,17133.68,EUR,1.0,17133.68,Exécuté,OTC,OPE001
TRX002473,PF00020,INST002,2023-08-27,Arbitrage Sortant,104.66,271.7507,28441.43,52.23,28493.66,EUR,1.0,28493.66,Exécuté,NYSE,OPE002
TRX002475,PF00106,INST011,2023-09-04,Dividende,167.3,116.1234,19427.44,33.86,19461.3,EUR,1.0,19461.3,Exécuté,Xetra,OPE005
TRX002476,PF00114,INST007,2025-03-30,Arbitrage Sortant,3.48,139.2174,484.48,1.48,485.96,EUR,1.0,485.96,Exécuté,Xetra,OPE002
TRX002478,PF00147,INST009,2026-04-02,Arbitrage Entrant,312.92,96.9,30321.95,87.56,30409.51,USD,0.9712,29533.72,Exécuté,Xetra,OPE002
TRX002480,PF00064,INST014,2024-02-20,Arbitrage Entrant,255.94,313.5984,80262.37,214.0,80476.37,EUR,1.0,80476.37,Exécuté,Xetra,OPE004
TRX002482,PF00112,INST012,2023-06-29,Dividende,333.79,175.6513,58630.65,190.24,58820.89,EUR,1.0,58820.89,Exécuté,OTC,OPE005
TRX002484,PF00077,INST002,2023-10-06,Dividende,237.94,86.7606,20643.82,58.44,20702.26,EUR,1.0,20702.26,Exécuté,OTC,OPE002
TRX002485,PF00083,INST005,2023-10-28,Vente,470.15,150.4434,70730.96,225.92,70956.88,EUR,1.0,70956.88,Exécuté,OTC,OPE001
TRX002487,PF00140,INST013,2024-05-23,Arbitrage Entrant,39.5,57.1289,2256.59,10.02,2266.61,EUR,1.0,2266.61,Exécuté,SIX,OPE005
TRX002490,PF00143,INST015,2023-12-22,Vente,193.91,144.7983,28077.84,51.44,28129.28,USD,1.0958,30824.07,Exécuté,SIX,OPE002
TRX002491,PF00077,INST013,2025-06-06,Arbitrage Sortant,221.57,100.1323,22186.31,79.2,22265.51,USD,1.0497,23372.11,Exécuté,SIX,OPE003
TRX002492,PF00089,INST013,2024-06-02,Coupon,103.35,409.8129,42354.16,143.64,42497.8,EUR,1.0,42497.8,Exécuté,OTC,OPE005
TRX002493,PF00077,INST001,2023-06-03,Vente,198.31,290.6021,57629.3,174.19,57803.49,EUR,1.0,57803.49,Exécuté,NYSE,OPE004
TRX002495,PF00056,INST006,2026-02-15,Vente,300.44,26.1021,7842.11,37.83,7879.94,EUR,1.0,7879.94,Exécuté,Xetra,OPE005
TRX002496,PF00008,INST002,2025-03-04,Coupon,388.26,130.9803,50854.41,173.24,51027.65,EUR,1.0,51027.65,Exécuté,NYSE,OPE002
TRX002497,PF00060,INST005,2024-11-19,Dividende,108.51,459.6445,49876.02,133.52,50009.54,EUR,1.0,50009.54,Exécuté,Xetra,OPE005
TRX002498,PF00026,INST005,2023-06-16,Achat,412.94,277.2927,114505.25,431.16,114074.09,EUR,1.0,114074.09,Exécuté,Euronext,OPE004
TRX002499,PF00127,INST010,2023-08-22,Vente,19.81,497.048,9846.52,45.64,9892.16,EUR,1.0,9892.16,Exécuté,SIX,OPE001
TRX002500,PF00073,INST010,2024-06-09,Arbitrage Entrant,355.48,334.8292,119025.08,158.56,119183.64,EUR,1.0,119183.64,Exécuté,Xetra,OPE002
TRX002502,PF00019,INST015,2024-06-21,Frais,301.51,130.7594,39425.27,62.19,39363.08,USD,0.9516,37457.91,Exécuté,Xetra,OPE005
TRX002503,PF00067,INST015,2026-02-08,Vente,498.21,112.6696,56133.12,100.47,56233.59,EUR,1.0,56233.59,Exécuté,SIX,OPE005
TRX002504,PF00025,INST008,2023-06-13,Arbitrage Sortant,469.67,299.9224,140864.55,256.6,141121.15,EUR,1.0,141121.15,Exécuté,Euronext,OPE003
TRX002505,PF00124,INST002,2026-03-24,Arbitrage Sortant,351.24,52.3411,18384.29,54.82,18439.11,USD,1.0754,19829.42,Exécuté,OTC,OPE003
TRX002506,PF00005,INST003,2024-08-14,Dividende,453.2,337.8134,153097.03,155.74,153252.77,EUR,1.0,153252.77,Exécuté,Euronext,OPE001
TRX002507,PF00034,INST014,2025-07-16,Frais,230.23,319.6804,73600.02,166.96,73433.06,EUR,1.0,73433.06,Exécuté,OTC,OPE002
TRX002508,PF00112,INST008,2023-09-14,Arbitrage Sortant,255.53,250.5212,64015.68,139.44,64155.12,EUR,1.0,64155.12,Exécuté,OTC,OPE001
TRX002510,PF00032,INST013,2023-11-25,Frais,499.38,92.9664,46425.56,165.54,46260.02,EUR,1.0,46260.02,Exécuté,Xetra,OPE001
TRX002512,PF00100,INST002,2023-11-25,Coupon,274.39,408.9329,112207.1,263.52,112470.62,EUR,1.0,112470.62,Exécuté,SIX,OPE003
TRX002516,PF00103,INST004,2024-12-15,Dividende,182.67,257.3842,47016.37,213.74,47230.11,USD,0.9897,46743.64,Exécuté,SIX,OPE002
TRX002518,PF00006,INST011,2024-09-02,Achat,42.42,430.9205,18279.65,66.09,18213.56,EUR,1.0,18213.56,Exécuté,NYSE,OPE001
TRX002520,PF00002,INST001,2023-10-01,Arbitrage Entrant,490.25,211.8065,103838.14,328.75,104166.89,EUR,1.0,104166.89,Exécuté,Euronext,OPE004
TRX002521,PF00035,INST009,2023-10-11,Vente,4.85,209.7455,1017.27,1.8,1019.07,EUR,1.0,1019.07,Exécuté,Xetra,OPE002
TRX002522,PF00036,INST004,2024-05-15,Vente,276.55,98.6808,27290.18,87.99,27378.17,EUR,1.0,27378.17,Exécuté,OTC,OPE003
TRX002523,PF00121,INST006,2024-11-11,Arbitrage Sortant,78.62,104.3763,8206.06,41.03,8247.09,EUR,1.0,8247.09,Exécuté,Euronext,OPE003
TRX002524,PF00024,INST001,2025-01-29,Arbitrage Entrant,375.9,141.3085,53117.87,181.74,53299.61,EUR,1.0,53299.61,Exécuté,Xetra,OPE001
TRX002525,PF00030,INST015,2025-07-17,Vente,174.17,24.5536,4276.5,18.87,4295.37,EUR,1.0,4295.37,Exécuté,Xetra,OPE004
TRX002528,PF00007,INST015,2026-01-14,Dividende,52.06,150.9722,7859.61,35.11,7894.72,EUR,1.0,7894.72,Exécuté,Xetra,OPE001
TRX002529,PF00086,INST014,2024-05-04,Arbitrage Sortant,64.0,383.4351,24539.85,99.23,24639.08,EUR,1.0,24639.08,Exécuté,Xetra,OPE004
TRX002530,PF00143,INST007,2024-04-29,Arbitrage Sortant,227.61,369.0543,84000.45,295.28,84295.73,EUR,1.0,84295.73,Exécuté,Euronext,OPE005
TRX002532,PF00119,INST009,2025-03-24,Frais,386.78,337.1409,130399.36,181.18,130218.18,EUR,1.0,130218.18,Exécuté,NYSE,OPE004
TRX002533,PF00148,INST001,2024-11-25,Dividende,407.35,280.7493,114363.23,552.52,114915.75,EUR,1.0,114915.75,Exécuté,OTC,OPE005
TRX002535,PF00146,INST011,2025-04-30,Achat,345.05,186.0502,64196.62,103.54,64093.08,EUR,1.0,64093.08,Exécuté,SIX,OPE001
TRX002536,PF00013,INST007,2024-12-21,Dividende,210.77,127.8904,26955.46,75.73,27031.19,EUR,1.0,27031.19,Exécuté,SIX,OPE001
TRX002539,PF00042,INST011,2024-01-30,Frais,424.59,154.9229,65778.71,145.05,65633.66,EUR,1.0,65633.66,Exécuté,Xetra,OPE001
TRX002541,PF00071,INST002,2025-10-26,Coupon,355.01,160.829,57095.9,221.57,57317.47,EUR,1.0,57317.47,Exécuté,SIX,OPE005
TRX002543,PF00145,INST013,2025-06-23,Coupon,8.46,145.9997,1235.16,3.06,1238.22,EUR,1.0,1238.22,Exécuté,NYSE,OPE002
TRX002544,PF00037,INST010,2025-01-22,Arbitrage Sortant,169.63,303.894,51549.54,125.54,51675.08,USD,1.0697,55276.83,Exécuté,OTC,OPE002
TRX002546,PF00024,INST008,2025-12-06,Vente,50.51,154.7905,7818.47,12.73,7831.2,USD,1.0658,8346.49,Exécuté,Xetra,OPE001
TRX002548,PF00054,INST008,2025-10-18,Arbitrage Sortant,495.27,12.4276,6155.02,11.6,6166.62,USD,1.0639,6560.67,Exécuté,NYSE,OPE001
TRX002549,PF00060,INST010,2024-12-03,Vente,250.56,158.0145,39592.11,163.16,39755.27,EUR,1.0,39755.27,Exécuté,NYSE,OPE002
TRX002552,PF00038,INST003,2023-07-18,Arbitrage Sortant,170.92,360.6156,61636.42,228.55,61864.97,EUR,1.0,61864.97,Exécuté,OTC,OPE003
TRX002553,PF00091,INST010,2023-09-30,Dividende,2.23,230.2536,513.47,2.56,516.03,USD,0.9454,487.85,Exécuté,Xetra,OPE002
TRX002555,PF00085,INST007,2023-11-05,Dividende,221.1,151.0905,33406.11,66.15,33472.26,EUR,1.0,33472.26,Exécuté,OTC,OPE003
TRX002557,PF00110,INST006,2024-01-30,Achat,172.96,332.8284,57566.0,206.8,57359.2,EUR,1.0,57359.2,Exécuté,NYSE,OPE001
TRX002559,PF00016,INST003,2026-01-09,Vente,123.71,340.8345,42164.64,108.07,42272.71,EUR,1.0,42272.71,Exécuté,SIX,OPE004
TRX002562,PF00057,INST015,2024-01-18,Coupon,42.81,150.1728,6428.9,10.34,6439.24,EUR,1.0,6439.24,Exécuté,Euronext,OPE001
TRX002563,PF00008,INST012,2025-10-23,Vente,227.32,174.9595,39771.79,184.28,39956.07,USD,1.0747,42940.79,Exécuté,NYSE,OPE002
TRX002566,PF00146,INST002,2025-06-06,Dividende,447.86,460.4814,206231.2,321.28,206552.48,EUR,1.0,206552.48,Exécuté,Xetra,OPE001
TRX002568,PF00017,INST013,2023-11-16,Vente,244.44,496.7774,121432.27,274.89,121707.16,EUR,1.0,121707.16,Exécuté,NYSE,OPE004
TRX002569,PF00094,INST011,2026-02-03,Coupon,157.69,378.1718,59633.91,206.0,59839.91,EUR,1.0,59839.91,Exécuté,OTC,OPE004
TRX002570,PF00131,INST005,2025-02-15,Frais,213.5,90.6965,19363.7,82.42,19281.28,EUR,1.0,19281.28,Exécuté,Euronext,OPE001
TRX002572,PF00137,INST015,2025-09-14,Dividende,429.52,80.0673,34390.51,126.86,34517.37,EUR,1.0,34517.37,Exécuté,SIX,OPE004
TRX002574,PF00069,INST014,2025-08-19,Vente,37.4,292.0087,10921.13,24.08,10945.21,EUR,1.0,10945.21,Exécuté,NYSE,OPE002
TRX002575,PF00051,INST005,2023-09-21,Coupon,231.27,492.1433,113817.98,427.76,114245.74,EUR,1.0,114245.74,Exécuté,Xetra,OPE004
TRX002576,PF00146,INST008,2023-09-21,Arbitrage Sortant,438.73,193.0544,84698.76,377.42,85076.18,EUR,1.0,85076.18,Exécuté,SIX,OPE001
TRX002577,PF00053,INST004,2025-03-17,Arbitrage Entrant,305.87,75.6376,23135.27,50.21,23185.48,USD,1.0548,24456.04,Exécuté,SIX,OPE002
TRX002579,PF00004,INST007,2023-07-20,Vente,204.09,117.6578,24012.78,37.52,24050.3,EUR,1.0,24050.3,Exécuté,Euronext,OPE001
TRX002581,PF00069,INST003,2026-01-02,Coupon,408.74,388.8851,158952.9,711.9,159664.8,USD,0.9409,150228.61,Exécuté,SIX,OPE004
TRX002584,PF00007,INST009,2024-01-07,Dividende,458.7,147.1666,67505.32,260.62,67765.94,EUR,1.0,67765.94,Exécuté,NYSE,OPE002
TRX002585,PF00067,INST010,2025-08-22,Dividende,382.04,55.855,21338.84,69.47,21408.31,USD,0.9748,20868.82,Exécuté,Euronext,OPE001
TRX002587,PF00135,INST012,2023-09-15,Frais,288.96,381.0927,110120.55,434.01,109686.54,EUR,1.0,109686.54,Exécuté,Euronext,OPE001
TRX002588,PF00073,INST001,2023-05-25,Dividende,121.75,180.7998,22012.38,55.91,22068.29,EUR,1.0,22068.29,Exécuté,NYSE,OPE003
TRX002589,PF00049,INST009,2025-11-03,Arbitrage Entrant,327.61,144.4758,47331.72,169.59,47501.31,EUR,1.0,47501.31,Exécuté,SIX,OPE003
TRX002591,PF00073,INST008,2024-08-10,Achat,244.04,409.6645,99974.52,319.48,99655.04,EUR,1.0,99655.04,Exécuté,OTC,OPE001
TRX002592,PF00040,INST015,2025-11-14,Coupon,395.36,331.9584,131243.07,343.75,131586.82,USD,0.9967,131152.58,Exécuté,SIX,OPE001
TRX002593,PF00028,INST006,2025-10-16,Frais,463.99,217.9037,101105.14,424.17,100680.97,EUR,1.0,100680.97,Exécuté,Euronext,OPE005
TRX002594,PF00147,INST008,2025-01-17,Arbitrage Sortant,415.97,224.885,93545.41,310.25,93855.66,USD,1.0328,96934.13,Exécuté,SIX,OPE001
TRX002595,PF00122,INST014,2025-08-27,Achat,359.99,433.7704,156153.01,364.05,155788.96,USD,0.975,151894.24,Exécuté,Xetra,OPE005
TRX002596,PF00018,INST010,2024-10-21,Dividende,211.57,225.4685,47702.37,76.31,47778.68,EUR,1.0,47778.68,Exécuté,Xetra,OPE002
TRX002597,PF00064,INST010,2024-05-11,Arbitrage Entrant,297.04,382.9314,113745.94,187.95,113933.89,USD,0.9776,111381.77,Exécuté,Euronext,OPE004
TRX002599,PF00125,INST010,2026-04-19,Arbitrage Sortant,104.8,409.2458,42888.96,176.08,43065.04,EUR,1.0,43065.04,Exécuté,OTC,OPE003
TRX002600,PF00053,INST003,2025-05-20,Arbitrage Sortant,231.55,244.705,56661.44,143.75,56805.19,USD,0.951,54021.74,Exécuté,Xetra,OPE001
TRX002601,PF00043,INST006,2025-04-19,Vente,437.52,191.6022,83829.79,184.37,84014.16,EUR,1.0,84014.16,Exécuté,Euronext,OPE005
TRX002602,PF00120,INST014,2024-12-03,Vente,470.75,13.7505,6473.05,30.19,6503.24,EUR,1.0,6503.24,Exécuté,Euronext,OPE004
TRX002605,PF00001,INST013,2023-11-21,Frais,31.68,226.8668,7187.14,9.57,7177.57,EUR,1.0,7177.57,Exécuté,NYSE,OPE003
TRX002606,PF00037,INST004,2023-11-20,Dividende,337.89,249.5413,84317.51,383.96,84701.47,EUR,1.0,84701.47,Exécuté,SIX,OPE004
TRX002607,PF00121,INST002,2024-03-03,Arbitrage Sortant,309.9,464.6806,144004.52,554.02,144558.54,EUR,1.0,144558.54,Exécuté,OTC,OPE005
TRX002609,PF00076,INST001,2023-06-22,Frais,305.09,343.8181,104895.46,324.76,104570.7,USD,0.939,98191.89,Exécuté,Euronext,OPE001
TRX002610,PF00094,INST003,2025-05-21,Vente,468.15,421.4167,197286.23,943.01,198229.24,EUR,1.0,198229.24,Exécuté,NYSE,OPE004
TRX002611,PF00052,INST012,2026-01-27,Vente,64.46,53.2393,3431.81,4.47,3436.28,EUR,1.0,3436.28,Exécuté,OTC,OPE001
TRX002612,PF00118,INST001,2024-03-14,Dividende,346.95,244.338,84773.07,167.26,84940.33,EUR,1.0,84940.33,Exécuté,Xetra,OPE004
TRX002613,PF00030,INST002,2025-02-15,Dividende,19.53,354.0285,6914.18,8.13,6922.31,EUR,1.0,6922.31,Exécuté,SIX,OPE001
TRX002615,PF00117,INST014,2023-08-24,Frais,459.34,109.621,50353.31,114.53,50238.78,USD,0.9716,48812.0,Exécuté,OTC,OPE002
TRX002616,PF00028,INST005,2025-07-16,Frais,202.06,289.3658,58469.25,249.83,58219.42,EUR,1.0,58219.42,Exécuté,OTC,OPE004
TRX002618,PF00109,INST006,2023-11-27,Vente,389.56,79.5736,30998.69,79.71,31078.4,EUR,1.0,31078.4,Exécuté,OTC,OPE002
TRX002621,PF00054,INST014,2023-12-22,Vente,248.26,66.1254,16416.29,79.08,16495.37,USD,1.0459,17252.51,Exécuté,NYSE,OPE003
TRX002622,PF00108,INST014,2023-11-19,Arbitrage Entrant,454.88,196.8808,89557.14,344.89,89902.03,USD,1.0624,95511.92,Exécuté,Euronext,OPE001
TRX002624,PF00080,INST014,2026-03-12,Arbitrage Sortant,266.32,31.9789,8516.62,26.46,8543.08,USD,0.9672,8262.87,Exécuté,Euronext,OPE003
TRX002625,PF00140,INST015,2024-01-17,Frais,378.24,316.2467,119617.15,143.81,119473.34,USD,0.9099,108708.79,Exécuté,NYSE,OPE004
TRX002628,PF00001,INST014,2025-11-28,Dividende,455.77,117.9411,53754.02,267.37,54021.39,EUR,1.0,54021.39,Exécuté,Xetra,OPE005
TRX002629,PF00055,INST011,2024-02-02,Arbitrage Sortant,371.1,14.0998,5232.44,18.06,5250.5,EUR,1.0,5250.5,Exécuté,OTC,OPE004
TRX002630,PF00129,INST005,2024-11-03,Vente,48.24,296.4195,14299.28,21.44,14320.72,EUR,1.0,14320.72,Exécuté,SIX,OPE005
TRX002637,PF00120,INST003,2025-11-07,Coupon,162.04,305.5982,49519.13,147.77,49666.9,EUR,1.0,49666.9,Exécuté,OTC,OPE002
TRX002638,PF00143,INST006,2026-01-10,Arbitrage Entrant,266.57,165.373,44083.48,207.06,44290.54,EUR,1.0,44290.54,Exécuté,SIX,OPE001
TRX002639,PF00100,INST006,2026-03-04,Coupon,276.17,102.3508,28266.22,36.18,28302.4,USD,1.018,28811.84,Exécuté,SIX,OPE003
TRX002642,PF00115,INST009,2025-06-02,Arbitrage Sortant,444.61,181.2946,80605.39,229.9,80835.29,EUR,1.0,80835.29,Exécuté,Euronext,OPE002
