PeriodeDate,PortefeuilleID,Rendement_pct,Benchmark_pct,Alpha_pct,Volatilite_pct,RatioSharpe,MaxDrawdown_pct,ValeurPortefeuille_EUR,FluxNets_EUR,RendementCumule_pct
2024-04-30,PF00052,1.47,3.81,-2.34,11.56,0.1272,-8.47,1379990.28,12274.24,8.2847
2024-04-30,PF00145,4.24,-2.59,6.83,16.41,0.2584,-13.94,739054.35,-41653.97,-2.8284
2024-04-30,PF00002,-2.47,9.73,-12.2,11.0,-0.2245,-11.53,1792310.68,-38690.04,36.2895
2024-04-30,PF00106,5.04,9.77,-4.73,17.13,0.2942,-5.41,102556.38,984.69,23.1114
2024-04-30,PF00147,-0.44,4.3,-4.74,9.42,-0.0467,-12.35,651790.63,-2742.4,37.6366
2024-04-30,PF00102,-3.17,-0.54,-2.63,3.95,-0.8025,-6.29,1065110.05,-17656.18,70.4354
2024-04-30,PF00105,8.51,-0.72,9.23,17.05,0.4991,-5.54,1777207.6,16884.84,60.8746
2024-04-30,PF00051,1.05,8.46,-7.41,19.1,0.055,-7.12,1113918.67,52626.53,67.7742
2024-04-30,PF00020,-3.96,9.24,-13.2,10.09,-0.3925,-5.39,850182.82,87815.78,11.0571
2024-04-30,PF00121,-2.73,2.18,-4.91,5.52,-0.4946,-14.61,1053788.42,21982.3,45.5953
2024-04-30,PF00047,-2.1,-1.95,-0.15,16.81,-0.1249,-4.96,920604.0,17285.59,40.5988
2024-04-30,PF00115,4.29,9.68,-5.39,17.25,0.2487,-12.63,1918465.03,31487.77,24.9628
2024-04-30,PF00084,1.77,8.96,-7.19,9.02,0.1962,-9.57,369668.09,15738.41,-19.6754
2024-04-30,PF00082,-5.7,1.91,-7.61,9.98,-0.5711,-1.48,819848.04,77443.38,8.8771
2024-04-30,PF00035,8.67,5.06,3.61,8.49,1.0212,-4.04,1479984.2,28300.5,31.3109
2024-04-30,PF00097,7.64,-1.16,8.8,3.69,2.0705,-4.89,994789.61,30812.4,24.4086
2024-04-30,PF00070,11.09,8.8,2.29,14.82,0.7483,-14.57,1540337.35,49987.56,79.7785
2024-04-30,PF00005,6.54,0.34,6.2,13.14,0.4977,-2.21,1237655.82,-44530.24,51.623
2024-04-30,PF00130,8.0,2.26,5.74,15.77,0.5073,-1.85,369570.34,-40612.44,21.1944
2024-04-30,PF00067,-5.12,3.31,-8.43,19.37,-0.2643,-1.72,65892.07,17721.25,50.4138
2024-04-30,PF00131,-0.76,3.08,-3.84,16.68,-0.0456,-3.9,1128425.09,-11756.63,-0.6947
2024-04-30,PF00092,-7.11,-1.41,-5.7,2.3,-3.0913,-9.74,1018156.24,-14390.01,41.312
2024-04-30,PF00088,6.44,-2.76,9.2,1.91,3.3717,-3.25,1919589.2,16135.49,6.2723
2024-04-30,PF00076,1.98,9.86,-7.88,10.1,0.196,-0.03,508811.4,63918.18,26.0027
2024-04-30,PF00014,-7.42,0.26,-7.68,4.54,-1.6344,-1.9,108479.55,3423.91,-9.0649
2024-04-30,PF00107,-4.28,2.25,-6.53,9.95,-0.4302,-10.6,1915679.52,36634.26,47.7311
2024-04-30,PF00079,-5.44,5.12,-10.56,17.18,-0.3166,-3.99,319206.66,45323.43,57.3671
2024-04-30,PF00101,-3.89,0.32,-4.21,18.2,-0.2137,-9.03,1830570.55,27385.3,26.0228
2024-04-30,PF00049,6.98,9.89,-2.91,8.24,0.8471,-3.0,486270.85,-34644.53,52.0657
2024-04-30,PF00150,-4.62,2.76,-7.38,17.11,-0.27,-3.21,1541809.37,-19507.14,7.8699
2024-04-30,PF00074,-4.52,-2.47,-2.05,1.5,-3.0133,-3.83,1127360.26,91793.0,56.5757
2024-04-30,PF00026,-5.5,6.44,-11.94,14.47,-0.3801,-2.6,1181402.07,87778.0,47.6533
2024-04-30,PF00116,0.62,1.57,-0.95,1.79,0.3464,-12.47,1947672.72,-45613.07,-2.5322
2024-04-30,PF00065,7.49,-5.92,13.41,13.55,0.5528,-3.75,1102482.41,37589.03,61.261
2024-04-30,PF00094,11.1,9.08,2.02,19.97,0.5558,-3.86,861759.36,62831.5,21.5652
2024-04-30,PF00053,3.1,7.82,-4.72,18.09,0.1714,-6.83,34803.6,29966.91,53.36
2024-04-30,PF00044,9.28,-2.4,11.68,9.96,0.9317,-3.07,150960.98,8440.41,1.083
2024-04-30,PF00095,-2.57,-2.35,-0.22,5.62,-0.4573,-12.33,220693.32,76569.07,43.6063
2024-04-30,PF00112,8.89,2.42,6.47,1.59,5.5912,-5.16,525312.01,68822.57,-9.3577
2024-04-30,PF00114,2.82,-5.61,8.43,17.8,0.1584,-4.37,215732.73,-34140.58,58.0689
2024-04-30,PF00033,8.65,1.41,7.24,10.39,0.8325,-5.09,586489.44,50591.45,60.8271
2024-04-30,PF00069,-1.47,5.64,-7.11,9.69,-0.1517,-9.3,379327.23,5838.44,5.1504
2024-04-30,PF00119,8.78,8.63,0.15,17.3,0.5075,-0.78,960095.41,64375.8,26.6438
2024-04-30,PF00089,7.95,-4.31,12.26,7.02,1.1325,-5.52,491318.26,84009.59,20.9363
2024-04-30,PF00015,-5.44,-5.2,-0.24,15.51,-0.3507,-7.48,1527272.5,-36957.7,44.1125
2024-04-30,PF00021,-6.35,-0.54,-5.81,5.56,-1.1421,-13.99,365125.64,-13368.03,48.7172
2024-04-30,PF00007,-3.99,7.12,-11.11,6.14,-0.6498,-14.95,1205638.18,1764.45,33.0224
2024-04-30,PF00126,6.39,7.61,-1.22,15.18,0.4209,-13.67,1831171.5,68735.94,61.2062
2024-04-30,PF00137,8.63,3.92,4.71,9.91,0.8708,-10.23,478088.51,-42091.67,79.3979
2024-04-30,PF00078,2.48,-3.38,5.86,14.17,0.175,-13.66,704174.77,64159.51,39.023
2024-04-30,PF00023,0.67,2.05,-1.38,1.52,0.4408,-13.95,1115617.16,-38619.32,71.2725
2024-04-30,PF00024,1.08,-5.42,6.5,8.39,0.1287,-1.9,1141719.57,58704.21,-16.0836
2024-04-30,PF00108,-3.04,-0.02,-3.02,13.01,-0.2337,-9.11,263655.18,-30322.79,45.1809
2024-04-30,PF00013,-5.46,-1.97,-3.49,6.36,-0.8585,-9.45,200669.29,44841.42,74.5596
2024-04-30,PF00029,10.74,6.96,3.78,6.21,1.7295,-5.44,1056331.23,-3630.46,68.4125
2024-04-30,PF00046,1.62,4.05,-2.43,13.88,0.1167,-1.79,93671.39,20570.52,50.5778
2024-04-30,PF00062,-3.19,-5.71,2.52,4.47,-0.7136,-9.65,1444388.85,98639.94,0.497
2024-04-30,PF00040,3.74,-1.92,5.66,16.57,0.2257,-7.91,683046.66,26453.04,15.0325
2024-04-30,PF00008,0.02,-4.92,4.94,12.9,0.0016,-5.2,325760.8,-45391.53,33.6165
2024-04-30,PF00041,9.12,8.88,0.24,14.52,0.6281,-6.16,848072.92,-20786.35,61.5445
2024-04-30,PF00148,7.43,4.83,2.6,14.72,0.5048,-10.7,653823.06,21867.73,-12.2485
2024-04-30,PF00144,-6.14,7.97,-14.11,18.13,-0.3387,-4.24,1500544.19,-15709.36,23.8167
2024-04-30,PF00066,5.75,-1.51,7.26,14.71,0.3909,-5.03,110027.67,-25520.43,58.5838
2024-04-30,PF00059,11.65,7.29,4.36,2.84,4.1021,-11.75,1915538.38,-17593.39,-6.6338
2024-04-30,PF00054,11.92,2.71,9.21,11.6,1.0276,-9.1,340951.81,-27651.58,71.118
2024-04-30,PF00135,-5.98,-5.2,-0.78,18.65,-0.3206,-13.68,1684377.75,-8197.18,6.2398
2024-04-30,PF00103,8.63,7.17,1.46,17.87,0.4829,-8.81,1578244.59,35391.73,48.7382
2024-04-30,PF00149,2.9,6.59,-3.69,15.46,0.1876,-5.02,517456.81,26013.07,18.792
2024-04-30,PF00001,-2.15,-3.2,1.05,15.9,-0.1352,-13.65,1552159.57,-26495.73,10.2042
2024-05-31,PF00099,8.16,-0.27,8.43,19.72,0.4138,-11.53,1888216.83,12222.01,55.0157
2024-05-31,PF00063,10.18,-5.9,16.08,14.28,0.7129,-1.59,829278.41,76732.4,48.103
2024-05-31,PF00060,7.31,-5.33,12.64,6.25,1.1696,-8.73,1744786.25,-37278.14,-12.3993
2024-05-31,PF00014,8.13,9.56,-1.43,11.7,0.6949,-10.89,1244567.72,63977.55,35.4505
2024-05-31,PF00127,10.39,-0.12,10.51,4.73,2.1966,-6.41,1620310.77,96004.68,60.5207
2024-05-31,PF00033,1.78,9.03,-7.25,2.07,0.8599,-1.34,1691420.23,37084.15,20.8633
2024-05-31,PF00121,-6.44,-1.87,-4.57,16.37,-0.3934,-14.67,1329850.75,38271.16,42.4131
2024-05-31,PF00055,-3.94,3.5,-7.44,11.09,-0.3553,-3.91,1842483.02,-14979.74,5.2186
2024-05-31,PF00017,-3.16,-4.14,0.98,13.57,-0.2329,-6.07,1299046.38,11271.85,15.2547
2024-05-31,PF00035,-0.93,-1.81,0.88,9.31,-0.0999,-10.22,718420.0,55527.34,52.2979
2024-05-31,PF00088,9.8,6.41,3.39,17.41,0.5629,-5.42,398116.99,-18355.21,69.9981
2024-05-31,PF00111,5.39,1.71,3.68,12.87,0.4188,-8.94,296014.19,-3748.5,12.3055
2024-05-31,PF00100,4.84,-2.02,6.86,1.99,2.4322,-4.94,1713332.86,54562.77,62.6183
2024-05-31,PF00150,-2.07,6.02,-8.09,5.27,-0.3928,-12.24,1486836.16,30073.18,45.5104
2024-05-31,PF00025,-3.54,5.62,-9.16,2.53,-1.3992,-14.98,1229180.99,76255.14,44.6588
2024-05-31,PF00074,7.97,3.41,4.56,12.14,0.6565,-0.49,289159.87,45715.56,48.1633
2024-05-31,PF00101,4.2,3.49,0.71,13.03,0.3223,-4.83,1049729.56,40799.15,57.3569
2024-05-31,PF00092,-7.15,4.67,-11.82,12.08,-0.5919,-11.33,267564.99,95374.56,-12.6287
2024-05-31,PF00134,-5.93,7.69,-13.62,14.7,-0.4034,-4.6,931631.3,53412.97,68.4326
2024-05-31,PF00029,1.29,-5.79,7.08,5.53,0.2333,-5.19,1845430.21,67933.8,30.7089
2024-05-31,PF00066,-6.53,7.76,-14.29,7.91,-0.8255,-1.67,1649337.27,-13738.43,-16.8926
2024-05-31,PF00043,-2.84,-0.62,-2.22,7.09,-0.4006,-9.57,57000.57,75669.35,62.4278
2024-05-31,PF00132,-3.34,0.97,-4.31,6.85,-0.4876,-13.48,76389.99,16338.96,46.9067
2024-05-31,PF00104,-7.17,0.85,-8.02,15.97,-0.449,-2.99,1723744.06,-5627.5,64.6122
2024-05-31,PF00054,-5.54,9.11,-14.65,18.24,-0.3037,-8.67,1194021.26,22063.57,35.5199
2024-05-31,PF00083,-2.55,8.28,-10.83,19.94,-0.1279,-7.76,773879.35,-32577.52,38.0861
2024-05-31,PF00094,-5.02,6.44,-11.46,6.28,-0.7994,-9.41,1070356.62,16503.09,38.697
2024-05-31,PF00082,4.78,-4.26,9.04,10.93,0.4373,-13.92,1426730.23,60370.2,9.7913
2024-05-31,PF00125,10.79,-4.5,15.29,10.25,1.0527,-6.1,1229157.97,-29025.05,-11.9854
2024-05-31,PF00008,0.46,-1.71,2.17,14.3,0.0322,-9.19,987707.58,-38952.05,-15.9428
2024-05-31,PF00116,4.3,-0.31,4.61,17.99,0.239,-12.33,1730734.1,46292.68,33.7246
2024-05-31,PF00041,-2.62,-2.18,-0.44,15.98,-0.164,-8.46,322747.62,23430.82,-8.1011
2024-05-31,PF00030,0.71,-2.85,3.56,5.12,0.1387,-1.76,742901.43,-16306.11,-16.8085
2024-05-31,PF00136,6.54,-0.06,6.6,3.92,1.6684,-8.75,26026.24,86373.43,7.3693
2024-05-31,PF00096,0.62,0.11,0.51,18.34,0.0338,-5.09,1809480.48,-20662.78,11.1502
2024-05-31,PF00073,6.66,-3.72,10.38,4.49,1.4833,-0.42,1350561.87,-37037.79,32.8394
2024-05-31,PF00022,7.68,-1.39,9.07,15.66,0.4904,-6.24,665387.22,-18099.86,-6.3102
2024-05-31,PF00093,7.66,9.83,-2.17,6.3,1.2159,-6.22,450404.73,40315.61,5.7318
2024-05-31,PF00002,7.76,-0.18,7.94,1.56,4.9744,-11.55,850013.17,83420.91,20.7561
2024-05-31,PF00027,-6.2,7.95,-14.15,3.36,-1.8452,-0.5,422062.48,88715.17,-3.4778
2024-05-31,PF00131,-7.18,2.18,-9.36,13.07,-0.5493,-4.85,782304.65,39462.07,-15.6808
2024-05-31,PF00113,5.67,2.96,2.71,9.83,0.5768,-5.95,367793.78,67415.69,37.8548
2024-05-31,PF00001,3.65,-5.24,8.89,17.4,0.2098,-9.31,1454592.76,71015.01,62.9383
2024-05-31,PF00003,1.78,-2.42,4.2,17.38,0.1024,-3.2,453893.02,90130.4,78.3457
2024-05-31,PF00077,4.8,-4.12,8.92,4.18,1.1483,-3.31,1355368.62,-13911.63,-10.7424
2024-05-31,PF00069,0.88,5.19,-4.31,5.35,0.1645,-13.7,155060.42,79077.22,36.8908
2024-05-31,PF00106,9.19,-4.88,14.07,1.84,4.9946,-10.17,1485388.89,20460.57,63.6641
2024-05-31,PF00128,-1.19,7.33,-8.52,1.77,-0.6723,-3.25,946432.37,80398.41,-11.5708
2024-05-31,PF00138,0.47,5.85,-5.38,4.33,0.1085,-11.6,690698.97,1626.37,1.0072
2024-05-31,PF00105,-5.7,-1.41,-4.29,3.4,-1.6765,-1.16,122132.54,-28056.61,35.3016
2024-05-31,PF00079,6.52,3.43,3.09,7.92,0.8232,-8.02,1033279.97,32508.39,71.6255
2024-05-31,PF00139,-7.28,-4.8,-2.48,9.6,-0.7583,-14.76,1638580.92,-19293.34,13.8866
2024-05-31,PF00076,0.02,6.1,-6.08,5.27,0.0038,-2.37,1087012.07,66899.45,76.6518
2024-05-31,PF00052,7.11,6.7,0.41,11.3,0.6292,-0.51,110301.5,94309.04,56.7241
2024-05-31,PF00015,3.19,2.04,1.15,12.7,0.2512,-7.74,297080.34,67106.28,10.9762
2024-05-31,PF00129,-0.88,-4.72,3.84,8.38,-0.105,-12.59,360595.92,16355.26,9.4936
2024-05-31,PF00149,-2.36,1.47,-3.83,15.9,-0.1484,-13.68,1814916.12,51448.48,-6.7927
2024-05-31,PF00040,-6.5,4.82,-11.32,3.86,-1.6839,-7.6,1014841.49,420.1,51.6167
2024-05-31,PF00038,5.32,-4.41,9.73,17.05,0.312,-5.04,302401.65,-17279.52,59.6244
2024-05-31,PF00110,11.62,-1.37,12.99,7.65,1.519,-3.68,1718441.89,-11712.39,68.848
2024-05-31,PF00034,3.87,6.25,-2.38,15.11,0.2561,-1.05,120311.75,-8481.66,34.137
2024-05-31,PF00142,9.87,8.94,0.93,13.81,0.7147,-5.92,198278.63,79529.22,2.1032
2024-05-31,PF00071,1.84,-3.11,4.95,15.01,0.1226,-13.72,1874380.33,75429.19,-0.5825
2024-05-31,PF00068,3.56,-4.69,8.25,2.73,1.304,-3.45,1484402.78,29337.98,18.2954
2024-05-31,PF00013,4.79,6.67,-1.88,19.52,0.2454,-4.1,1971605.06,97767.66,36.5259
2024-05-31,PF00122,9.24,7.62,1.62,16.09,0.5743,-4.45,869849.71,59820.73,61.6507
2024-05-31,PF00016,-2.02,-0.5,-1.52,19.46,-0.1038,-5.8,1420245.14,97793.76,75.7799
2024-05-31,PF00130,-4.63,0.27,-4.9,9.28,-0.4989,-2.3,1555374.19,2886.16,43.9043
2024-05-31,PF00109,10.76,-5.85,16.61,6.22,1.7299,-14.31,1582690.43,57136.99,8.247
2024-05-31,PF00097,10.41,0.09,10.32,14.76,0.7053,-10.92,1901530.45,-15877.43,62.8273
2024-05-31,PF00024,2.99,6.37,-3.38,4.54,0.6586,-8.54,1482976.26,69710.59,35.0219
2024-05-31,PF00075,-2.5,5.27,-7.77,1.22,-2.0492,-11.45,1623314.09,87235.97,-13.0834
2024-05-31,PF00065,-5.47,0.34,-5.81,19.08,-0.2867,-4.14,1095190.22,-35212.76,50.7053
2024-05-31,PF00023,1.39,-1.37,2.76,11.23,0.1238,-9.92,1792979.68,65259.24,31.0454
2024-05-31,PF00112,-5.44,5.14,-10.58,16.08,-0.3383,-2.6,130386.36,18555.4,36.0853
2024-05-31,PF00120,-3.37,9.6,-12.97,7.79,-0.4326,-11.04,280574.62,30108.03,57.0442
2024-05-31,PF00007,8.45,0.73,7.72,3.13,2.6997,-14.35,916864.69,-742.19,28.9703
2024-05-31,PF00124,7.28,7.12,0.16,7.86,0.9262,-5.47,860783.55,66168.34,-13.0417
2024-05-31,PF00089,5.77,-5.26,11.03,5.27,1.0949,-10.06,439445.03,-25871.16,78.2633
2024-05-31,PF00146,3.44,-3.71,7.15,8.26,0.4165,-4.79,822498.4,38992.83,12.2181
2024-05-31,PF00103,9.76,-3.27,13.03,5.85,1.6684,-0.95,886507.85,26164.14,-0.7416
2024-05-31,PF00148,-5.44,-3.64,-1.8,19.02,-0.286,-8.0,349543.7,57016.51,-15.4937
2024-05-31,PF00102,5.41,9.02,-3.61,2.38,2.2731,-11.83,383178.41,15916.6,54.1015
2024-05-31,PF00011,6.93,-3.55,10.48,16.42,0.422,-11.38,822073.73,-19273.37,37.7898
2024-05-31,PF00053,-7.95,-5.98,-1.97,5.17,-1.5377,-10.35,1480503.62,-28822.89,9.1601
2024-05-31,PF00037,-2.04,-2.01,-0.03,7.26,-0.281,-0.28,1968501.55,10531.41,43.0985
2024-05-31,PF00115,-0.27,5.59,-5.86,2.61,-0.1034,-0.7,49067.97,88168.35,-19.7044
2024-05-31,PF00036,9.64,1.14,8.5,16.23,0.594,-5.39,1753034.85,-35106.98,75.0217
2024-05-31,PF00044,-3.8,-3.45,-0.35,18.3,-0.2077,-11.03,945705.2,5723.7,-8.0422
2024-05-31,PF00039,-1.9,2.38,-4.28,19.46,-0.0976,-3.7,1498695.0,30071.18,49.6116
2024-05-31,PF00141,7.67,1.05,6.62,1.67,4.5928,-5.48,546928.82,-13459.17,72.3566
2024-05-31,PF00126,-3.04,5.73,-8.77,7.9,-0.3848,-10.96,31831.09,45429.35,71.8358
2024-05-31,PF00087,-4.88,-2.39,-2.49,5.42,-0.9004,-4.97,106373.39,63085.54,40.2444
2024-05-31,PF00058,10.57,-3.37,13.94,15.07,0.7014,-4.25,1781058.52,29213.11,42.3082
2024-05-31,PF00042,-5.14,2.21,-7.35,17.33,-0.2966,-13.05,88244.22,3693.09,-17.5778
2024-05-31,PF00032,-0.94,0.32,-1.26,2.73,-0.3443,-8.43,1408509.1,5163.85,41.2091
2024-05-31,PF00057,8.85,0.05,8.8,8.91,0.9933,-11.77,305526.6,15230.88,32.7346
2024-05-31,PF00050,2.63,9.33,-6.7,11.69,0.225,-9.3,199692.61,-13978.32,-18.2974
2024-05-31,PF00012,-4.81,-4.88,0.07,5.47,-0.8793,-0.53,1724111.47,15594.74,53.251
2024-05-31,PF00098,-3.11,-1.58,-1.53,5.18,-0.6004,-8.52,1702832.89,62271.89,5.3908
2024-06-30,PF00002,5.86,1.83,4.03,15.36,0.3815,-8.32,1872505.76,-38082.34,-1.699
2024-06-30,PF00046,-1.56,0.43,-1.99,15.54,-0.1004,-2.18,1024995.83,17650.99,32.0589
2024-06-30,PF00103,10.12,3.69,6.43,19.18,0.5276,-9.66,954440.76,-25309.82,15.3872
2024-06-30,PF00133,5.2,1.85,3.35,1.18,4.4068,-7.39,645122.38,87301.5,-0.4836
2024-06-30,PF00005,7.89,5.97,1.92,12.25,0.6441,-0.31,1589189.41,59095.97,45.3401
2024-06-30,PF00058,0.55,6.47,-5.92,15.69,0.0351,-4.84,1561640.77,22747.11,24.6056
2024-06-30,PF00064,-3.17,0.16,-3.33,19.84,-0.1598,-10.75,1255010.36,81706.72,57.1126
2024-06-30,PF00009,2.76,0.85,1.91,15.04,0.1835,-8.96,904286.32,672.72,1.8486
2024-06-30,PF00117,-1.08,-0.31,-0.77,15.68,-0.0689,-11.93,271380.48,-46952.77,25.0742
2024-06-30,PF00098,11.08,-2.94,14.02,8.15,1.3595,-12.21,1692839.07,86719.41,65.1685
2024-06-30,PF00091,3.94,3.27,0.67,18.3,0.2153,-1.38,731403.19,86249.57,44.0592
2024-06-30,PF00012,-7.2,-0.24,-6.96,12.09,-0.5955,-4.79,91625.1,57740.51,0.3164
2024-06-30,PF00146,1.74,0.19,1.55,18.73,0.0929,-8.16,1644046.27,-45675.84,-6.4668
2024-06-30,PF00120,7.79,8.93,-1.14,16.38,0.4756,-5.75,1114532.77,-19898.03,69.4756
2024-06-30,PF00044,7.81,5.41,2.4,8.62,0.906,-3.52,364129.3,-45603.88,33.5186
2024-06-30,PF00062,5.33,8.39,-3.06,17.77,0.2999,-9.5,1237212.79,33721.81,-11.28
2024-06-30,PF00053,7.53,-3.25,10.78,12.67,0.5943,-11.51,1607531.28,77086.09,60.7839
2024-06-30,PF00096,0.53,0.19,0.34,8.58,0.0618,-10.75,743075.98,39410.9,13.4308
2024-06-30,PF00027,8.14,2.73,5.41,14.72,0.553,-4.1,1846272.38,4818.75,60.0211
2024-06-30,PF00122,2.2,6.89,-4.69,14.32,0.1536,-11.07,1546351.52,-33113.92,49.1612
2024-06-30,PF00138,-2.43,-0.24,-2.19,10.43,-0.233,-5.26,1729488.01,-11646.58,-11.4916
2024-06-30,PF00017,-3.6,-0.39,-3.21,1.74,-2.069,-4.21,1297396.03,-14123.39,65.8008
2024-06-30,PF00067,11.13,-0.97,12.1,18.13,0.6139,-8.69,743216.17,18542.88,66.391
2024-06-30,PF00125,0.52,4.94,-4.42,17.27,0.0301,-9.69,831268.48,9585.71,15.897
2024-06-30,PF00109,-1.35,7.62,-8.97,16.36,-0.0825,-5.1,666505.0,48855.12,30.9125
2024-06-30,PF00132,-7.92,-0.84,-7.08,16.54,-0.4788,-6.69,1012241.01,-48566.24,15.1675
2024-06-30,PF00010,3.76,5.81,-2.05,12.1,0.3107,-10.88,1199453.18,9242.48,-13.6098
2024-06-30,PF00023,5.37,-1.39,6.76,6.08,0.8832,-13.05,21265.67,11086.48,36.0326
2024-06-30,PF00102,-3.0,5.37,-8.37,14.97,-0.2004,-6.11,1023568.18,85224.08,58.867
2024-06-30,PF00089,-2.62,8.41,-11.03,15.86,-0.1652,-11.16,1079358.45,-41417.62,76.7136
2024-06-30,PF00020,5.39,6.71,-1.32,5.89,0.9151,-0.54,1674730.85,-9995.78,47.863
2024-06-30,PF00018,10.64,-1.28,11.92,7.69,1.3836,-6.15,310119.07,32116.16,14.5258
2024-06-30,PF00106,7.0,5.42,1.58,13.75,0.5091,-5.03,1792232.42,15272.62,75.9458
2024-06-30,PF00112,5.24,6.92,-1.68,5.19,1.0096,-0.64,777951.25,77317.96,47.0868
2024-06-30,PF00069,3.02,5.63,-2.61,16.3,0.1853,-13.82,1875090.22,52810.61,23.8969
2024-06-30,PF00065,3.45,-5.69,9.14,16.09,0.2144,-7.16,515253.17,96904.82,67.658
2024-06-30,PF00015,-1.95,1.95,-3.9,6.36,-0.3066,-4.77,753594.34,74475.99,73.2087
2024-06-30,PF00078,-0.97,0.36,-1.33,12.59,-0.077,-12.41,1355543.96,63180.59,49.1169
2024-06-30,PF00071,10.07,8.47,1.6,7.56,1.332,-0.64,476108.46,24154.49,30.0942
2024-06-30,PF00129,8.56,-0.81,9.37,14.0,0.6114,-0.94,799987.27,-25218.53,-15.9325
2024-06-30,PF00100,2.29,6.54,-4.25,18.83,0.1216,-7.23,1861588.68,35468.61,13.1153
2024-06-30,PF00051,1.52,-2.98,4.5,4.81,0.316,-3.73,685771.65,52664.66,11.7854
2024-06-30,PF00037,9.41,7.53,1.88,7.86,1.1972,-8.19,774131.68,37205.56,-11.8931
2024-06-30,PF00140,4.05,5.97,-1.92,9.76,0.415,-8.07,722783.56,20195.32,8.0716
2024-06-30,PF00111,4.36,0.21,4.15,19.15,0.2277,-14.95,614737.66,-45089.15,-11.2878
2024-06-30,PF00045,0.75,-5.5,6.25,7.06,0.1062,-3.71,292898.41,6924.91,-15.4418
2024-06-30,PF00068,6.76,-2.69,9.45,8.81,0.7673,-11.91,29922.23,5922.25,9.9054
2024-06-30,PF00137,8.87,6.27,2.6,9.37,0.9466,-0.51,109230.75,-37121.58,-15.6497
2024-06-30,PF00055,-1.42,-4.2,2.78,17.75,-0.08,-12.42,1441070.33,15328.8,-9.3521
2024-06-30,PF00148,2.19,6.39,-4.2,3.72,0.5887,-0.34,1276638.51,48040.82,77.3843
2024-06-30,PF00036,9.23,4.88,4.35,13.67,0.6752,-6.7,865592.27,4081.77,50.5851
2024-06-30,PF00110,7.79,-3.91,11.7,10.65,0.7315,-6.96,1347000.31,57409.93,-16.6973
2024-06-30,PF00085,-1.48,-2.02,0.54,17.25,-0.0858,-4.4,1628300.6,53229.71,24.1734
2024-06-30,PF00104,0.82,2.97,-2.15,2.38,0.3445,-14.64,1269574.85,-19966.75,10.6033
2024-06-30,PF00126,3.86,6.51,-2.65,8.19,0.4713,-10.68,164388.0,-36032.58,28.8869
2024-06-30,PF00025,9.71,7.55,2.16,11.79,0.8236,-6.84,437926.66,-41623.69,57.2142
2024-06-30,PF00077,11.02,-0.22,11.24,3.59,3.0696,-3.03,1159327.74,43026.04,-5.8136
2024-06-30,PF00081,2.44,-3.38,5.82,10.89,0.2241,-8.56,241889.52,29740.99,70.8717
2024-06-30,PF00066,-3.75,6.48,-10.23,11.8,-0.3178,-5.14,1155888.1,-8318.84,18.5678
2024-06-30,PF00107,-7.96,-5.92,-2.04,10.09,-0.7889,-5.22,226373.41,63578.15,66.7456
2024-06-30,PF00057,-1.44,1.28,-2.72,10.22,-0.1409,-14.49,549381.54,-33739.39,-18.5953
2024-06-30,PF00061,-7.87,2.33,-10.2,3.23,-2.4365,-9.08,345903.14,58408.12,37.6655
2024-06-30,PF00013,0.49,2.75,-2.26,10.15,0.0483,-13.04,427494.13,-12906.37,-7.5966
2024-06-30,PF00041,9.56,1.68,7.88,9.31,1.0269,-6.81,1103214.74,26027.32,50.1751
2024-06-30,PF00049,11.66,-3.96,15.62,5.05,2.3089,-5.81,120239.41,-42703.62,15.355
2024-06-30,PF00043,-4.87,2.19,-7.06,4.03,-1.2084,-10.59,1802013.06,61239.89,43.8602
2024-06-30,PF00016,8.17,0.71,7.46,9.74,0.8388,-7.75,817277.73,-28867.57,21.8286
2024-06-30,PF00008,2.21,5.57,-3.36,15.21,0.1453,-7.52,1399750.23,71906.01,33.8662
2024-06-30,PF00006,1.86,9.52,-7.66,9.75,0.1908,-13.55,155365.65,-11584.51,4.382
2024-06-30,PF00084,5.84,-3.52,9.36,1.1,5.3091,-14.73,1059773.43,63310.69,30.8599
2024-06-30,PF00128,9.14,-2.59,11.73,6.38,1.4326,-4.77,1554026.02,37274.43,70.5597
2024-06-30,PF00001,-5.82,-3.03,-2.79,5.55,-1.0486,-0.71,1961362.93,746.91,33.4172
2024-06-30,PF00030,-7.9,8.52,-16.42,17.84,-0.4428,-5.86,546961.76,14847.3,29.707
2024-06-30,PF00087,0.16,-5.76,5.92,11.56,0.0138,-14.17,1671881.11,-46218.92,73.8902
2024-06-30,PF00131,-4.39,2.21,-6.6,16.99,-0.2584,-6.06,83153.79,91193.24,41.7496
2024-06-30,PF00121,7.63,-3.71,11.34,16.8,0.4542,-5.61,1358095.83,93668.83,31.1926
2024-06-30,PF00101,-5.87,-4.16,-1.71,13.05,-0.4498,-10.38,1965330.8,80967.29,-15.4441
2024-06-30,PF00139,8.2,5.57,2.63,16.03,0.5115,-8.26,186839.91,70743.4,-8.5367
2024-06-30,PF00141,4.66,5.7,-1.04,9.34,0.4989,-13.91,1999846.59,31714.48,35.5995
2024-06-30,PF00024,-4.69,5.11,-9.8,4.63,-1.013,-13.71,1392909.3,-35249.38,0.581
2024-06-30,PF00099,6.78,4.0,2.78,2.4,2.825,-2.11,1923535.01,-1905.23,28.2287
