Date,InstrumentID,PrixOuverture,PrixHaut,PrixBas,PrixCloture,Volume,Devise
2024-03-18,INST011,137.6972,138.5901,133.7374,137.6406,4920826.0,EUR
2024-03-19,INST011,140.4093,142.6368,138.5357,141.0724,4740146.0,EUR
2024-03-20,INST011,142.4919,145.2226,141.6423,142.2688,2406807.0,EUR
2024-03-21,INST011,139.8739,141.7364,138.6979,139.4715,2291177.0,EUR
2024-03-22,INST011,138.1315,141.9717,138.0103,138.5188,3976374.0,EUR
2024-03-25,INST011,135.9349,139.4539,135.275,136.8092,1426023.0,EUR
2024-03-26,INST011,136.1548,141.5892,134.2624,137.5293,193882.0,EUR
2024-03-27,INST011,135.5928,137.3268,133.262,135.1076,3687131.0,EUR
2024-03-28,INST011,135.0891,137.356,131.6644,135.6105,3778834.0,EUR
2024-03-29,INST011,136.6639,139.3603,134.6008,135.6717,3048813.0,EUR
2024-04-01,INST011,139.4521,141.517,136.3506,138.7498,670517.0,EUR
2024-04-02,INST011,142.1788,142.8109,137.5157,141.0821,648777.0,EUR
2024-04-03,INST011,144.4238,146.8056,140.0527,143.0023,1378795.0,EUR
2024-04-04,INST011,144.0735,148.2986,143.2696,144.3432,1213191.0,EUR
2024-04-05,INST011,147.9676,150.3212,145.3765,146.6734,4520333.0,EUR
2024-04-08,INST011,146.5859,148.5773,146.2249,147.2313,3036213.0,EUR
2024-04-09,INST011,146.6904,146.1481,144.465,145.7308,3658094.0,EUR
2024-04-10,INST011,144.8444,147.5089,141.1799,145.2576,3598465.0,EUR
2024-04-11,INST011,144.3441,147.8847,145.3641,145.5526,534219.0,EUR
2024-04-12,INST011,142.942,143.6745,142.2998,143.5647,2308502.0,EUR
2024-04-15,INST011,142.9222,145.8759,141.8736,142.336,4574598.0,EUR
2024-04-16,INST011,143.3383,145.1,141.4599,142.3099,3451843.0,EUR
2024-04-17,INST011,142.0467,144.7733,141.2158,141.5164,3430930.0,EUR
2024-04-18,INST011,139.7881,143.6421,137.3937,141.0961,1160290.0,EUR
2024-04-19,INST011,142.452,146.0851,138.0917,142.1987,1228732.0,EUR
2024-04-22,INST011,143.5341,146.4827,139.2508,142.31,290283.0,EUR
2024-04-23,INST011,144.5224,147.3511,141.0177,144.4917,4805875.0,EUR
2024-04-24,INST011,145.7412,146.2545,142.8792,145.8954,4385148.0,EUR
2024-04-25,INST011,145.2122,147.3318,141.3458,144.7073,884479.0,EUR
2024-04-26,INST011,142.1567,145.967,142.8821,143.3523,4971422.0,EUR
2024-04-29,INST011,146.952,149.7361,142.1461,146.149,697351.0,EUR
2024-04-30,INST011,143.4521,148.1788,142.4435,143.9171,871984.0,EUR
2024-05-01,INST011,144.5913,147.3629,140.3261,144.4535,4199313.0,EUR
2024-05-02,INST011,141.1591,143.8164,141.4019,141.6043,4928202.0,EUR
2024-05-03,INST011,141.9939,141.7314,140.5286,140.7534,2704135.0,EUR
2024-05-06,INST011,137.5131,139.1382,134.0514,137.9109,4653005.0,EUR
2024-05-07,INST011,141.8203,142.2288,140.9383,141.2099,3317167.0,EUR
2024-05-08,INST011,140.1467,141.932,136.2135,139.3389,1450161.0,EUR
2024-05-09,INST011,136.0112,139.4322,136.1402,137.1454,2637019.0,EUR
2024-05-10,INST011,136.9151,137.8704,135.6067,137.497,3609766.0,EUR
2024-05-13,INST011,136.2842,138.4145,135.1648,137.6361,3013984.0,EUR
2024-05-14,INST011,136.4147,136.8295,132.9263,135.0728,3893989.0,EUR
2024-05-15,INST011,134.8282,137.1309,133.1282,135.6678,165675.0,EUR
2024-05-16,INST011,133.8503,137.6617,130.2811,133.7456,4711701.0,EUR
2024-05-17,INST011,134.2593,138.0165,133.3461,134.8022,1071055.0,EUR
2024-05-20,INST011,131.6153,133.6066,130.6629,132.8346,4560596.0,EUR
2024-05-21,INST011,131.1305,134.3962,128.7577,131.0222,129595.0,EUR
2024-05-22,INST011,134.4871,136.229,131.4077,134.1335,3541474.0,EUR
2024-05-23,INST011,137.7047,138.6395,133.9101,136.7541,198601.0,EUR
2024-05-24,INST011,134.2041,135.6963,134.3779,135.3797,1925292.0,EUR
2024-05-27,INST011,135.8258,137.3414,133.2881,136.4078,3681165.0,EUR
2024-05-28,INST011,132.3046,133.4174,130.3298,133.1536,966289.0,EUR
2024-05-29,INST011,136.1441,137.7185,132.1021,135.3639,4849624.0,EUR
2024-05-30,INST011,138.6308,140.9501,135.3963,138.6073,3574615.0,EUR
2024-05-31,INST011,136.5949,138.5964,135.5271,136.3283,3769842.0,EUR
2024-06-03,INST011,133.4626,133.5082,132.143,133.2076,2303225.0,EUR
2024-06-04,INST011,134.9256,134.4973,132.9242,133.8123,4836770.0,EUR
2024-06-05,INST011,133.6613,137.3313,131.3684,133.4207,515475.0,EUR
2024-06-06,INST011,136.0858,137.1032,133.1155,134.917,3370554.0,EUR
2024-06-07,INST011,132.695,134.814,130.9266,131.8695,1940166.0,EUR
2024-06-10,INST011,134.1914,137.6477,131.3638,133.7396,3948480.0,EUR
2024-06-11,INST011,133.6384,135.9098,131.2493,132.6566,3807263.0,EUR
2024-06-12,INST011,131.7052,131.6749,129.2796,131.2067,1857195.0,EUR
2024-06-13,INST011,130.4467,132.8318,129.5481,131.4434,109167.0,EUR
2024-06-14,INST011,129.4796,133.0257,130.356,130.4034,1591381.0,EUR
2024-06-17,INST011,133.3054,133.7485,129.6686,133.0696,1949633.0,EUR
2024-06-18,INST011,134.237,135.6483,134.3939,134.9217,3708840.0,EUR
2024-06-19,INST011,137.1196,138.5883,132.0878,135.8098,716110.0,EUR
2024-06-20,INST011,132.4154,134.8488,130.0776,133.4367,4942460.0,EUR
2024-06-21,INST011,131.3284,133.6665,130.2148,131.1643,1046416.0,EUR
2024-06-24,INST011,134.4768,134.4565,132.7762,134.1266,2582144.0,EUR
2024-06-25,INST011,135.3814,135.863,130.9715,134.1653,2293492.0,EUR
2024-06-26,INST011,133.5653,134.7712,130.8923,132.9802,539380.0,EUR
2024-06-27,INST011,128.6746,132.8107,127.8392,129.9442,1955656.0,EUR
2024-06-28,INST011,129.8384,132.1411,127.5031,130.381,2406475.0,EUR
2024-07-01,INST011,128.2388,129.3411,126.7556,129.1785,3373938.0,EUR
2024-07-02,INST011,126.2762,129.1066,124.9757,126.3548,360651.0,EUR
2024-07-03,INST011,125.3334,128.1961,123.1999,125.8234,672662.0,EUR
2024-07-04,INST011,124.688,123.8747,120.537,123.7581,3266910.0,EUR
2024-07-05,INST011,126.1181,129.9702,123.49,126.5293,250626.0,EUR
2024-07-08,INST011,122.5828,126.6018,123.1863,123.7872,2047290.0,EUR
2024-07-09,INST011,123.7831,126.8273,122.9303,123.4059,902211.0,EUR
2024-07-10,INST011,120.6156,123.5815,118.5639,120.4198,1014122.0,EUR
2024-07-11,INST011,117.9618,117.9638,117.5779,117.9629,1589576.0,EUR
2024-07-12,INST011,120.5565,122.3274,117.9313,120.8125,3794618.0,EUR
2024-07-15,INST011,117.54,121.9325,116.6478,118.6388,4610160.0,EUR
2024-07-16,INST011,119.847,120.1077,118.3042,119.7268,3652683.0,EUR
2024-07-17,INST011,121.0008,120.7652,116.7139,120.0972,3102864.0,EUR
2024-07-18,INST011,123.518,126.1033,122.9309,123.0258,4262178.0,EUR
2024-07-19,INST011,122.4471,125.6251,121.0157,122.242,3990300.0,EUR
2024-07-22,INST011,121.2414,121.6596,119.4506,120.2068,3036753.0,EUR
2024-07-23,INST011,120.4335,123.0885,118.1058,119.6927,2899730.0,EUR
2024-07-24,INST011,123.1686,126.2075,121.9083,122.5704,476690.0,EUR
2024-07-25,INST011,124.2126,126.7162,123.6752,125.1506,548275.0,EUR
2024-07-26,INST011,126.3572,130.6787,123.6341,127.1663,3183128.0,EUR
2024-07-29,INST011,128.7802,128.3305,125.9501,127.9367,3160622.0,EUR
2024-07-30,INST011,127.8602,129.0639,124.5395,126.6408,2976796.0,EUR
2024-07-31,INST011,128.585,129.2241,126.0535,128.0402,2547886.0,EUR
2024-08-01,INST011,129.1882,131.0773,127.9132,128.4954,2439595.0,EUR
2024-08-02,INST011,132.196,131.7929,129.0571,131.3903,457937.0,EUR
2024-08-05,INST011,134.2694,134.7855,132.6238,134.4701,4175167.0,EUR
2024-08-06,INST011,135.9738,137.7747,131.4648,135.1364,2989156.0,EUR
2024-08-07,INST011,132.2041,136.1178,132.5747,132.8947,1163307.0,EUR
2024-08-08,INST011,135.3031,138.1737,131.4238,134.2884,4872078.0,EUR
2024-08-09,INST011,132.9334,136.3527,131.9022,133.0131,1392384.0,EUR
2024-08-12,INST011,134.7088,138.544,131.2485,134.9376,1124862.0,EUR
2024-08-13,INST011,138.4991,137.5752,136.7694,137.377,1782334.0,EUR
2024-08-14,INST011,138.2189,140.6951,135.8685,138.1696,1058029.0,EUR
2024-08-15,INST011,136.4764,137.7649,134.7953,136.0809,183526.0,EUR
2024-08-16,INST011,138.6198,137.972,135.4658,137.4985,1809632.0,EUR
2024-08-19,INST011,139.6125,142.4812,135.894,139.6543,2140644.0,EUR
2024-08-20,INST011,137.3191,139.7633,136.0589,136.1798,2608052.0,EUR
2024-08-21,INST011,134.156,133.9049,132.5006,133.0311,921211.0,EUR
2024-08-22,INST011,136.8689,136.2899,132.7216,135.776,1812943.0,EUR
2024-08-23,INST011,134.0274,135.1962,131.3414,132.8263,4365111.0,EUR
2024-08-26,INST011,130.8587,132.9493,128.5841,129.9601,1749404.0,EUR
2024-08-27,INST011,130.1421,132.1903,127.7984,130.1837,268381.0,EUR
2024-08-28,INST011,131.7257,132.3885,128.5454,131.4421,1229814.0,EUR
2024-08-29,INST011,132.9826,134.3341,131.4937,133.5642,784954.0,EUR
2024-08-30,INST011,136.16,138.0755,136.2226,136.5587,2548781.0,EUR
2024-09-02,INST011,137.1288,137.5573,133.903,137.5527,2168546.0,EUR
2024-09-03,INST011,138.4907,140.2924,134.5525,138.3926,4201676.0,EUR
2024-09-04,INST011,137.2719,140.6849,134.4645,138.3374,3558744.0,EUR
2024-09-05,INST011,138.3995,142.2782,136.0956,138.6131,2350947.0,EUR
2024-09-06,INST011,138.0628,140.8198,137.9617,138.144,2991804.0,EUR
2024-09-09,INST011,136.005,138.7326,132.8041,136.1838,3455365.0,EUR
2024-09-10,INST011,134.1111,135.0564,131.9404,134.1925,3310335.0,EUR
2024-09-11,INST011,132.9004,136.7948,131.5759,133.3711,3243677.0,EUR
2024-09-12,INST011,135.1437,136.9307,133.7309,134.9388,1816834.0,EUR
2024-09-13,INST011,136.408,138.6511,137.4817,137.6516,2545142.0,EUR
2024-09-16,INST011,137.2323,138.7479,137.6349,138.16,1185576.0,EUR
2024-09-17,INST011,139.8029,143.8212,136.7383,140.419,122750.0,EUR
2024-09-18,INST011,137.9777,138.4406,134.1528,137.4814,3316949.0,EUR
2024-09-19,INST011,137.616,138.5571,136.195,136.8631,3903689.0,EUR
2024-09-20,INST011,137.952,140.9139,134.6249,138.2594,3256842.0,EUR
2024-09-23,INST011,139.8105,141.4786,139.5806,139.8204,1915034.0,EUR
2024-09-24,INST011,142.8553,144.5442,140.365,141.687,1270762.0,EUR
2024-09-25,INST011,146.4427,147.6881,143.7671,145.0549,2134194.0,EUR
2024-09-26,INST011,146.4178,147.8741,143.1097,146.0205,1017389.0,EUR
2024-09-27,INST011,146.0527,147.7227,143.5555,145.9331,3248037.0,EUR
2024-09-30,INST011,147.4321,150.9149,144.6341,148.844,4251356.0,EUR
2024-10-01,INST011,152.5536,152.8233,151.5889,151.9491,2031374.0,EUR
2024-10-02,INST011,148.8092,151.7474,148.2239,148.5581,241741.0,EUR
2024-10-03,INST011,153.3567,156.2493,149.6639,152.0131,3949592.0,EUR
2024-10-04,INST011,157.3291,159.5891,151.8474,155.7721,4697173.0,EUR
2024-10-07,INST011,157.5734,160.0324,154.2899,158.0228,1240888.0,EUR
2024-10-08,INST011,157.9939,162.5974,156.6574,159.027,826363.0,EUR
2024-10-09,INST011,154.0805,156.4162,154.041,155.616,4642210.0,EUR
2024-10-10,INST011,158.3193,160.9566,157.2455,157.6907,1127235.0,EUR
2024-10-11,INST011,154.8908,158.6421,151.6081,155.0838,2182620.0,EUR
2024-10-14,INST011,157.4392,158.3744,155.7317,155.964,3060238.0,EUR
2024-10-15,INST011,156.5449,160.9774,154.8707,157.8456,1813057.0,EUR
2024-10-16,INST011,156.4935,158.3943,154.4177,157.802,3832267.0,EUR
2024-10-17,INST011,159.7158,161.4073,158.5141,159.582,2361995.0,EUR
2024-10-18,INST011,160.7916,162.5402,158.0612,160.0856,3838960.0,EUR
2024-10-21,INST011,161.6427,163.5931,159.6376,161.6592,643141.0,EUR
2024-10-22,INST011,164.9963,164.2254,163.891,164.0338,2006529.0,EUR
2024-10-23,INST011,161.2524,165.3559,158.3333,162.3467,2950193.0,EUR
2024-10-24,INST011,158.2086,162.6119,159.2577,159.597,2235963.0,EUR
2024-10-25,INST011,155.8514,160.2138,154.1597,157.347,1617550.0,EUR
2024-10-28,INST011,154.0679,158.0932,151.143,153.9018,4740453.0,EUR
2024-10-29,INST011,154.587,156.1396,154.2322,155.763,909763.0,EUR
2024-10-30,INST011,158.5845,160.4329,154.9901,158.0208,3408320.0,EUR
2024-10-31,INST011,156.3056,158.3952,151.4898,156.0779,3976381.0,EUR
2024-11-01,INST011,156.2681,157.1904,152.3864,157.0781,4661460.0,EUR
2024-11-04,INST011,161.8632,161.1537,158.3432,160.35,3447688.0,EUR
2024-11-05,INST011,158.7799,160.2443,154.4671,157.4826,4007167.0,EUR
2024-11-06,INST011,157.8641,161.123,158.5999,159.2329,584201.0,EUR
2024-11-07,INST011,156.5693,159.6067,152.1231,156.3451,2380671.0,EUR
2024-11-08,INST011,157.7062,160.5985,153.9651,158.7034,4554089.0,EUR
2024-11-11,INST011,158.1177,163.2204,155.5345,158.8325,1392209.0,EUR
2024-11-12,INST011,155.9521,156.257,154.8954,155.0796,3166082.0,EUR
2024-11-13,INST011,152.0376,153.7893,148.4719,153.0391,4113261.0,EUR
2024-11-14,INST011,151.4719,155.0548,151.8162,152.879,3596371.0,EUR
2024-11-15,INST011,150.3899,149.3552,147.4055,149.0839,2512420.0,EUR
2024-11-18,INST011,152.4797,155.7406,149.2168,151.7661,3654405.0,EUR
2024-11-19,INST011,151.8168,153.7789,148.4047,152.9014,3265569.0,EUR
2024-11-20,INST011,149.5774,153.5531,146.9295,149.0924,2224742.0,EUR
2024-11-21,INST011,149.0604,153.15,147.839,148.969,3394570.0,EUR
2024-11-22,INST011,148.8867,148.3291,147.1443,147.6489,1012210.0,EUR
2024-11-25,INST011,147.4317,148.8711,142.5571,146.0777,1895354.0,EUR
2024-11-26,INST011,145.2563,147.5336,143.4294,144.8439,3736163.0,EUR
2024-11-27,INST011,147.0102,148.1217,142.9801,146.4587,1675558.0,EUR
2024-11-28,INST011,149.8913,149.426,145.6663,148.8915,963762.0,EUR
2024-11-29,INST011,150.7012,155.1696,149.0913,152.1034,2556526.0,EUR
2024-12-02,INST011,156.3372,158.0362,152.3745,155.6943,4784955.0,EUR
2024-12-03,INST011,157.5612,160.2523,157.7359,158.2248,2223138.0,EUR
2024-12-04,INST011,158.3226,162.4469,157.4881,158.882,190101.0,EUR
2024-12-05,INST011,158.2282,160.8628,154.8937,157.7584,1161947.0,EUR
2024-12-06,INST011,158.6963,164.4286,159.7335,160.1959,1271212.0,EUR
2024-12-09,INST011,162.6331,164.6178,160.7436,162.2323,244209.0,EUR
2024-12-10,INST011,163.6711,166.1347,163.575,165.2103,4905074.0,EUR
2024-12-11,INST011,162.478,165.0219,160.6133,161.5213,4252662.0,EUR
2024-12-12,INST011,159.3816,163.5148,157.4371,160.3718,2106022.0,EUR
2024-12-13,INST011,156.6841,159.7576,155.5802,156.5221,3431664.0,EUR
2024-12-16,INST011,154.5283,159.2752,151.3238,155.5221,1388364.0,EUR
2024-12-17,INST011,151.5016,153.0872,148.7484,152.6429,4718988.0,EUR
2024-12-18,INST011,150.8306,152.0026,145.4957,149.7541,2316217.0,EUR
2024-12-19,INST011,151.3837,150.4494,148.5256,150.2733,4062593.0,EUR
2024-12-20,INST011,153.6454,158.1492,153.2054,153.9316,3933229.0,EUR
2024-12-23,INST011,155.6242,159.1608,153.7129,155.5112,344217.0,EUR
2024-12-24,INST011,158.1477,162.432,156.4148,158.0405,197900.0,EUR
2024-12-25,INST011,153.582,154.9763,151.6037,154.7736,212104.0,EUR
2024-12-26,INST011,156.9234,161.0295,156.9449,157.2605,581036.0,EUR
2024-12-27,INST011,157.6945,159.844,156.8144,159.2743,4120730.0,EUR
2024-12-30,INST011,158.904,163.3488,157.5386,158.6363,346346.0,EUR
2024-12-31,INST011,159.7734,160.7715,157.5498,159.2648,1144928.0,EUR
2022-01-03,INST012,306.8262,307.9849,304.1827,304.6933,3253224.0,EUR
2022-01-04,INST012,300.5005,301.4831,298.9142,300.7725,1799857.0,EUR
2022-01-05,INST012,303.042,311.7328,298.027,305.66,4560586.0,EUR
2022-01-06,INST012,299.8942,309.2705,292.4757,300.7409,751554.0,EUR
2022-01-07,INST012,297.9584,306.6126,293.8053,297.9154,228519.0,EUR
2022-01-10,INST012,301.3952,307.7817,300.5447,300.7994,4205120.0,EUR
2022-01-11,INST012,301.176,301.757,292.1234,300.3221,4819483.0,EUR
2022-01-12,INST012,306.6275,313.5144,300.0143,304.9432,755221.0,EUR
2022-01-13,INST012,303.7727,306.5242,297.629,303.8633,4604084.0,EUR
2022-01-14,INST012,307.1453,316.6143,304.1612,309.6774,4073608.0,EUR
2022-01-17,INST012,301.7978,311.6456,298.257,302.5746,3696047.0,EUR
2022-01-18,INST012,308.3228,309.352,306.1147,309.1842,2438170.0,EUR
2022-01-19,INST012,313.3869,317.4576,306.6783,312.2397,1404263.0,EUR
2022-01-20,INST012,311.5457,315.7,312.2029,312.2098,496333.0,EUR
2022-01-21,INST012,313.8398,313.6811,311.4862,311.7486,4176325.0,EUR
2022-01-24,INST012,307.0848,311.7331,298.3959,304.3693,1375246.0,EUR
2022-01-25,INST012,308.6679,316.1762,301.5896,309.9539,687328.0,EUR
2022-01-26,INST012,304.2452,305.6018,299.3436,303.4591,2725485.0,EUR
2022-01-27,INST012,298.7638,302.5372,293.3614,300.8862,1970062.0,EUR
2022-01-28,INST012,301.6034,303.3234,299.3911,299.7444,2738446.0,EUR
2022-01-31,INST012,296.1298,297.1341,287.7947,294.5763,3621121.0,EUR
2022-02-01,INST012,296.1958,298.336,289.8453,298.2139,642913.0,EUR
2022-02-02,INST012,300.723,299.0648,290.8943,299.0197,3257765.0,EUR
2022-02-03,INST012,297.9741,300.0819,295.8958,298.8916,2784012.0,EUR
2022-02-04,INST012,303.9606,312.6052,304.8575,305.0365,812968.0,EUR
2022-02-07,INST012,307.3553,310.5627,303.1407,308.4303,838169.0,EUR
2022-02-08,INST012,310.6146,309.9945,306.6941,308.9037,144121.0,EUR
2022-02-09,INST012,305.8091,312.8039,298.6774,305.8091,1943130.0,EUR
2022-02-10,INST012,306.6752,314.3141,298.9772,305.305,1911742.0,EUR
2022-02-11,INST012,301.7411,308.702,297.2775,300.2502,3627241.0,EUR
2022-02-14,INST012,299.4963,306.1132,298.9104,302.1958,221909.0,EUR
2022-02-15,INST012,306.6045,313.0502,301.3281,304.0036,2887206.0,EUR
2022-02-16,INST012,307.5947,315.0485,302.6347,309.46,309784.0,EUR
2022-02-17,INST012,300.096,307.5844,298.2754,302.2524,4158928.0,EUR
2022-02-18,INST012,310.5209,318.2284,300.671,309.7063,4032225.0,EUR
2022-02-21,INST012,301.3062,307.4783,298.2579,302.8719,4930039.0,EUR
2022-02-22,INST012,312.0663,313.1222,304.5431,309.3291,4926376.0,EUR
2022-02-23,INST012,309.9969,308.5173,302.3407,308.2223,652312.0,EUR
2022-02-24,INST012,301.5917,306.3449,300.9505,301.9647,3458436.0,EUR
2022-02-25,INST012,303.9627,308.6263,300.7898,301.7468,3290276.0,EUR
2022-02-28,INST012,309.0639,307.911,302.2771,307.8257,1718239.0,EUR
2022-03-01,INST012,310.3585,315.5519,309.8205,310.6278,2830608.0,EUR
2022-03-02,INST012,312.9015,316.8262,313.142,316.0584,4524902.0,EUR
2022-03-03,INST012,319.2217,325.4303,310.6065,318.774,3788509.0,EUR
2022-03-04,INST012,321.1882,332.1292,319.5473,323.4022,4205648.0,EUR
2022-03-07,INST012,318.4425,324.3504,317.8469,320.3925,3514814.0,EUR
2022-03-08,INST012,328.1115,328.7087,316.203,325.8328,3842811.0,EUR
2022-03-09,INST012,327.3932,327.8958,324.4958,327.4795,630768.0,EUR
2022-03-10,INST012,320.3421,326.0718,322.3236,322.3637,377969.0,EUR
2022-03-11,INST012,324.598,329.1028,318.3812,322.9186,1485258.0,EUR
2022-03-14,INST012,320.9509,332.716,314.0495,323.3251,2605114.0,EUR
2022-03-15,INST012,320.2554,321.3187,316.5719,319.4132,4516468.0,EUR
2022-03-16,INST012,328.168,329.5743,317.4209,326.4717,3790258.0,EUR
2022-03-17,INST012,320.082,324.268,314.1617,321.3251,1515553.0,EUR
2022-03-18,INST012,325.6345,328.912,327.7003,327.7731,3171794.0,EUR
2022-03-21,INST012,334.191,342.3637,334.0434,335.3807,705202.0,EUR
2022-03-22,INST012,330.5861,339.7117,329.8229,332.1821,1422785.0,EUR
2022-03-23,INST012,333.2009,337.7555,326.8461,333.2245,538796.0,EUR
2022-03-24,INST012,338.2659,345.9891,337.6951,340.4102,1369730.0,EUR
2022-03-25,INST012,336.1531,339.4424,327.492,336.1648,2655847.0,EUR
2022-03-28,INST012,336.4177,343.1064,329.7187,338.834,1345605.0,EUR
2022-03-29,INST012,342.8117,353.017,336.2765,343.1681,3630605.0,EUR
2022-03-30,INST012,336.7806,337.3564,325.9158,335.1853,3580362.0,EUR
2022-03-31,INST012,330.8299,332.8021,323.1792,332.5427,3953444.0,EUR
2022-04-01,INST012,325.3538,331.4387,315.5121,324.7148,1326036.0,EUR
2022-04-04,INST012,319.7362,322.4325,319.6472,320.1832,3425659.0,EUR
2022-04-05,INST012,313.015,322.5861,305.6337,313.8535,4214002.0,EUR
2022-04-06,INST012,310.8347,311.7474,301.9847,308.2971,4110401.0,EUR
2022-04-07,INST012,304.1877,305.3098,301.4107,304.9397,2278765.0,EUR
2022-04-08,INST012,305.1122,312.6152,301.5283,308.1667,582665.0,EUR
2022-04-11,INST012,307.0524,308.9188,302.2553,304.9526,2546516.0,EUR
2022-04-12,INST012,302.6911,308.4196,300.7188,303.7125,477474.0,EUR
2022-04-13,INST012,295.6875,301.7087,291.1587,297.8579,1137827.0,EUR
2022-04-14,INST012,305.7384,311.7999,299.9733,304.9796,1407078.0,EUR
2022-04-15,INST012,297.7922,302.2878,294.1354,300.1489,4201684.0,EUR
2022-04-18,INST012,305.7127,314.6207,305.6488,307.0936,1846338.0,EUR
2022-04-19,INST012,299.8297,303.1037,299.3235,300.8451,2979204.0,EUR
2022-04-20,INST012,303.8627,307.3379,300.7973,302.9604,3225887.0,EUR
2022-04-21,INST012,310.1188,316.3942,306.4011,307.2965,3293825.0,EUR
2022-04-22,INST012,300.9737,304.3882,293.535,300.8015,262785.0,EUR
2022-04-25,INST012,298.7785,301.5895,297.4157,297.4653,2212086.0,EUR
2022-04-26,INST012,299.3901,306.8431,291.0211,298.7544,2559544.0,EUR
2022-04-27,INST012,291.3262,300.3973,290.345,292.106,773482.0,EUR
2022-04-28,INST012,285.7774,293.3028,285.0955,286.2284,3708872.0,EUR
2022-04-29,INST012,288.6938,292.6867,288.1258,290.0755,3195892.0,EUR
2022-05-02,INST012,292.3979,298.8966,287.3384,293.2103,4602482.0,EUR
2022-05-03,INST012,297.1286,305.085,292.5566,298.0018,1363853.0,EUR
2022-05-04,INST012,298.7241,298.7157,289.8288,296.6784,1623623.0,EUR
2022-05-05,INST012,294.2403,301.5568,295.2342,297.0559,2272507.0,EUR
2022-05-06,INST012,294.6612,297.6751,289.4351,291.937,2366479.0,EUR
2022-05-09,INST012,290.9243,295.0597,288.2639,291.3152,3848078.0,EUR
2022-05-10,INST012,299.2738,300.7606,289.989,297.6166,1850403.0,EUR
2022-05-11,INST012,293.5089,296.2911,291.3227,295.5085,2279741.0,EUR
2022-05-12,INST012,295.8103,298.4992,296.4063,298.2495,4614807.0,EUR
2022-05-13,INST012,300.5231,310.1022,292.9764,301.7117,2058085.0,EUR
2022-05-16,INST012,299.079,307.815,297.5185,299.6071,1883977.0,EUR
2022-05-17,INST012,297.504,307.4201,298.7222,300.2697,4697761.0,EUR
2022-05-18,INST012,305.7159,307.1992,301.5972,305.1002,136123.0,EUR
2022-05-19,INST012,300.8966,303.8707,298.7321,300.7739,2334645.0,EUR
2022-05-20,INST012,304.8665,310.6542,301.095,304.3373,1557806.0,EUR
2022-05-23,INST012,304.896,307.5412,298.2286,304.7186,4147520.0,EUR
2022-05-24,INST012,307.9943,315.6461,301.5045,310.3782,1368550.0,EUR
2022-05-25,INST012,312.5722,313.5722,306.2482,311.643,1064233.0,EUR
2022-05-26,INST012,305.4864,311.9325,298.9524,307.0355,1080147.0,EUR
2022-05-27,INST012,315.002,322.7283,313.2619,313.499,2588545.0,EUR
2022-05-30,INST012,318.146,324.71,309.9536,316.1467,2435050.0,EUR
2022-05-31,INST012,315.7991,322.0051,308.8418,313.2048,359279.0,EUR
2022-06-01,INST012,313.7478,318.6044,310.1446,312.2321,2438421.0,EUR
2022-06-02,INST012,307.8672,306.7246,298.6689,306.5676,1463298.0,EUR
2022-06-03,INST012,300.8319,304.3809,300.4901,303.1764,104064.0,EUR
2022-06-06,INST012,307.4591,312.9265,306.0147,309.4809,4837206.0,EUR
2022-06-07,INST012,308.267,307.6273,304.8765,305.6723,879562.0,EUR
2022-06-08,INST012,310.2136,317.7169,304.7138,310.1928,4435877.0,EUR
2022-06-09,INST012,312.2254,312.1627,301.7388,309.5938,1945391.0,EUR
2022-06-10,INST012,303.4628,306.6576,302.2452,303.4379,3870491.0,EUR
2022-06-13,INST012,297.738,297.9357,297.6929,297.7828,3539561.0,EUR
2022-06-14,INST012,303.5792,304.7877,298.0978,303.7018,3116458.0,EUR
2022-06-15,INST012,295.9114,305.6343,290.8884,296.8826,1354985.0,EUR
2022-06-16,INST012,302.0438,303.7589,291.6238,300.6334,2388636.0,EUR
2022-06-17,INST012,292.9008,302.5449,292.2749,293.8834,2218157.0,EUR
2022-06-20,INST012,298.5513,303.6731,297.2335,299.2301,4667005.0,EUR
2022-06-21,INST012,294.6888,301.8575,290.0087,294.2015,3199038.0,EUR
2022-06-22,INST012,295.9184,296.61,287.7262,293.063,3017908.0,EUR
2022-06-23,INST012,299.2159,304.2511,291.5152,297.3027,1323106.0,EUR
2022-06-24,INST012,295.6198,300.6572,291.0488,294.8263,4798819.0,EUR
2022-06-27,INST012,291.6323,293.7063,284.2013,292.456,3886656.0,EUR
2022-06-28,INST012,289.2335,297.4699,286.5035,290.3299,2947528.0,EUR
2022-06-29,INST012,290.8741,292.3986,283.7932,292.1419,188855.0,EUR
2022-06-30,INST012,293.0961,301.685,295.5094,295.8118,1418637.0,EUR
2022-07-01,INST012,293.883,297.4111,290.099,294.5971,985314.0,EUR
2022-07-04,INST012,286.2541,289.483,284.9517,287.4061,1847884.0,EUR
2022-07-05,INST012,293.8467,296.0507,289.5917,293.3269,4042478.0,EUR
2022-07-06,INST012,294.3966,295.472,286.6485,295.1636,281431.0,EUR
2022-07-07,INST012,300.7887,304.1196,298.9723,302.1046,3180003.0,EUR
2022-07-08,INST012,297.3137,302.0253,291.2854,295.6095,656452.0,EUR
2022-07-11,INST012,288.5572,290.8229,288.991,289.7452,3490871.0,EUR
2022-07-12,INST012,286.1723,291.3486,279.9223,286.8167,2348901.0,EUR
2022-07-13,INST012,284.6672,287.0722,278.0039,282.3718,3136101.0,EUR
